N,URBANSIMX,URBANSIMY
65332,1557821.782,7176282.069
65333,1564842.731,7176566.699
65334,1565347.093,7176627.215
65335,1568000.3,7176642.135
65336,1558064.968,7176629.516
65337,1562500.209,7176888.226
65338,1568459.862,7176976.38
65339,1590704.074,7177112.375
65340,1566695.548,7176988.685
65341,1568882.797,7177010.864
65342,1570892.554,7177036.234
65343,1569453.31,7177036.7
65344,1570077.241,7177042.949
65345,1597452.223,7177202.133
65346,1571385.59,7177076.13
65347,1572578.343,7177083.736
65349,1573993.955,7177122.265
65350,1557851.848,7177252.868
65351,1565329.412,7177604.929
65352,1569162.126,7177744.594
65354,1570893.335,7177853.552
65355,1586717.49,7177999.427
65356,1581656.528,7178188.284
65357,1560020.491,7178110.862
65358,1562525.603,7178167.13
65359,1578210.136,7178294.394
65360,1544251.644,7178203.162
65361,1546855.503,7178244.244
65362,1562983.381,7178463.448
65363,1581636.847,7178568.507
65364,1566706.331,7178523.888
65365,1565350.807,7178530.684
65366,1570881.817,7178574.27
65367,1570048.078,7178569.915
65368,1569157.504,7178566.515
65369,1573018.246,7178590.131
65370,1575311.222,7178612.004
65371,1588560.971,7178694.455
65372,1586697.692,7178698.424
65373,1590698.514,7178720.913
65374,1592041.752,7178728.463
65375,1593442.764,7178736.337
65376,1596046.385,7178753.996
65377,1589658.507,7178729.51
65378,1597397.698,7178777.165
65379,1594699.181,7178772.285
65380,1583543.637,7178791.202
65381,1585336.505,7178820.174
65382,1577895.338,7178964.885
65383,1598717.613,7179150.139
65384,1562530.479,7179098.948
65385,1590492.808,7179327.121
65386,1570865.342,7179268.446
65387,1583965.056,7179388.257
65388,1569113.029,7179529.71
65389,1565372.265,7179843.029
65390,1566000.278,7179950.464
65391,1580470.762,7180114.576
65392,1564621.229,7180055.105
65393,1577845.953,7180180.176
65394,1566817.909,7180123.728
65395,1576556.265,7180210.584
65396,1575354.101,7180213.652
65397,1544244.464,7180043.81
65398,1574357.071,7180232.756
65399,1572719.382,7180241.834
65400,1571636.336,7180246.674
65401,1570847.886,7180249.252
65402,1570189.794,7180251.346
65403,1569284.465,7180264.992
65404,1567490.182,7180268.24
65405,1590430.487,7180432.85
65406,1594696.645,7180471.291
65408,1559990.678,7180360.713
65409,1562542.942,7180375.073
65410,1557813.244,7180362.88
65411,1566734.37,7180544.345
65412,1557623.68,7180736.735
65413,1562699.367,7180765.295
65414,1574882.684,7180939.743
65415,1581759.426,7180996.115
65416,1565337.261,7180938.755
65417,1593313.496,7181176.627
65418,1580877.245,7181193.368
65419,1566726.015,7181127.729
65420,1583231.188,7181264.381
65421,1586682.994,7181312.676
65422,1591261.555,7181338.417
65423,1592041.5,7181342.802
65424,1588589.411,7181352.546
65425,1590468.101,7181363.634
65426,1594691.99,7181433.435
65427,1596013.468,7181457.906
65428,1599602.774,7181490.574
65429,1597334.946,7181482.376
65430,1566877.125,7181321.367
65431,1584039.042,7181442.249
65432,1577848.352,7181522.437
65433,1574940.381,7181548.747
65434,1567684.412,7181528.762
65435,1567897.161,7181634.807
65436,1585447.896,7181933.08
65437,1580003.748,7181903.515
65438,1567956.519,7181861.957
65439,1564855.897,7181916.611
65440,1597354.436,7182129.174
65441,1571636.366,7182100.677
65442,1577858.217,7182166.743
65443,1574951.884,7182222.151
65444,1592083.208,7182421.449
65445,1586676.66,7182439.262
65446,1599820.727,7182543.344
65447,1567967.775,7182424.403
65448,1597726.786,7182835.918
65449,1592264.123,7182819.293
65450,1567958.072,7182752.468
65451,1583219.538,7182900.45
65452,1588240.018,7182978.545
65453,1559954.775,7182904.315
65454,1566289.676,7182948.674
65455,1562687.115,7182942.651
65456,1557553.667,7182928.18
65457,1564849.893,7182983.661
65458,1566728.18,7183010.645
65459,1590455.858,7183179.568
65460,1570930.38,7183077.988
65461,1566997.685,7183125.529
65462,1568110.002,7183144.783
65463,1579099.601,7183257.642
65464,1577858.204,7183271.682
65465,1576401.021,7183287.803
65467,1594658.157,7183421.039
65468,1573452.946,7183311.298
65469,1573984.752,7183314.29
65470,1571651.59,7183353.435
65471,1568347.56,7183387.067
65472,1589266.461,7183566.98
65473,1592330.884,7183613.323
65474,1540142.482,7183519.891
65475,1568999.436,7183781.937
65476,1562682.327,7183793.409
65477,1560010.001,7183786.455
65478,1564792.273,7183814.262
65479,1563557.507,7183809.574
65480,1590151.803,7183963.144
65481,1567179.747,7183855.68
65482,1569204.23,7184073.624
65483,1590139.496,7184314.387
65484,1586680.095,7184308.089
65485,1571675.71,7184240.032
65486,1588455.704,7184336.039
65487,1584560.871,7184346.624
65488,1583241.975,7184354.912
65489,1572207.667,7184329.699
65490,1571761.844,7184333.38
65491,1591443.636,7184610.41
65492,1597274.609,7184679.217
65493,1567119.104,7184611.481
65494,1574962.001,7184705.933
65495,1573846.173,7184712.782
65497,1570522.517,7184727.434
65498,1569914.32,7184736.6
65499,1569209.682,7184746.543
65500,1567708.75,7184752.001
65501,1565695.56,7184869.719
65502,1564765.297,7184901.914
65503,1592385.495,7185084.125
65504,1563613.271,7184923.411
65505,1579058.876,7185026.452
65506,1577871.336,7185020.943
65507,1579965.124,7185032.725
65508,1576761.93,7185034.392
65509,1575393.359,7185049.664
65511,1557483.976,7185061.951
65512,1560007.319,7185090.575
65513,1580980.02,7185229.133
65514,1599970.303,7185411.875
65515,1593539.079,7185381.773
65516,1596002.83,7185403.28
65517,1594624.321,7185408.643
65518,1562746.31,7185235.771
65519,1597275.633,7185438.827
65520,1598698.896,7185457.597
65521,1569191.717,7185300.889
65522,1593391.749,7185616.349
65523,1569349.035,7185532.493
65524,1583232.283,7185736.168
65525,1564762.782,7185650.884
65526,1570054.461,7185738.345
65527,1593793.659,7185934.548
65528,1575379.643,7185901.926
65529,1594608.914,7186035.737
65530,1594297.501,7186073.41
65531,1584602.694,7186026.314
65532,1570355.57,7186042.861
65533,1594476.517,7186232.385
65534,1565019.819,7186099.354
65535,1599965.125,7186391.984
65536,1594334.656,7186401.943
65537,1594681.748,7186511.32
65538,1597275.623,7186555.035
65539,1586763.25,7186510.452
65540,1579500.236,7186494.637
65541,1577911.097,7186502.863
65542,1577159.214,7186512.819
65543,1576201.352,7186516.458
65544,1561513.826,7186440.118
65545,1575384.335,7186525.798
65546,1574307.622,7186525.148
65547,1560014.108,7186446.095
65548,1557360.826,7186445.577
65549,1565565.573,7186491.766
65550,1572487.002,7186530.72
65551,1567757.275,7186518.522
65552,1570410.327,7186562.296
65553,1565002.315,7186647.217
65554,1563541.455,7186661.533
65555,1562565.239,7186662.338
65556,1588234.711,7186876.572
65557,1594339.307,7186964.707
65558,1590186.823,7186951.349
65559,1592449.613,7187132.837
65560,1582327.14,7187131.825
65561,1594446.725,7187320.933
65562,1575406.664,7187223.106
65563,1538615.949,7187059.064
65564,1595925.199,7187381.71
65565,1572497.364,7187251.785
65566,1589208.515,7187470.199
65567,1594683.293,7187565.626
65568,1584773.697,7187858.789
65569,1576684.661,7187885.661
65570,1575715.737,7187911.598
65571,1575411.28,7187910.4
65572,1599941.758,7188082.79
65573,1597083.047,7188078.292
65574,1598567.964,7188086.642
65575,1577906.617,7188028.076
65576,1576987.394,7188032.877
65577,1578245.636,7188050.856
65578,1570358.709,7188047.274
65579,1586362.847,7187809.334
65580,1590213.143,7188217.935
65581,1572867.244,7188147.916
65582,1585662.424,7188438.506
65583,1568006.277,7188394.537
65584,1581195.053,7188470.034
65585,1593553.763,7188645.889
65586,1592445.514,7188655.047
65587,1594708.014,7188667.773
65588,1594955.06,7188681.295
65589,1591094.35,7188662.274
65590,1586322.626,7188639.451
65591,1592421.413,7188772.005
65592,1590948.522,7188770.369
65593,1595131.608,7188809.926
65594,1588588.647,7188823.871
65595,1575312.551,7188778.918
65596,1592315.169,7188892.422
65597,1597109.333,7188920.319
65598,1590748.084,7188905.385
65599,1595828.557,7188936.259
65600,1595258.521,7188938.274
65601,1589322.273,7188938.166
65602,1586408.405,7189005.088
65603,1591278.887,7189048.368
65604,1591992.057,7189117.184
65605,1592457.874,7189193.825
65606,1580656.191,7189163.681
65607,1591914.077,7189248.062
65608,1559965.586,7189107.318
65609,1557302.628,7189098.535
65610,1579371.095,7189249.093
65611,1574724.791,7189243.527
65612,1599934.431,7189385.603
65613,1572860.763,7189249.821
65614,1571493.5,7189267.443
65615,1567671.895,7189251.637
65616,1568931.61,7189266.93
65617,1570302.292,7189289.23
65618,1512163.687,7188968.066
65619,1512946.942,7188973.051
65620,1562579.465,7189258.028
65621,1565766.12,7189290.393
65622,1565073.896,7189300.916
65623,1563300.121,7189319.768
65624,1591915.563,7189490.409
65625,1594718.037,7189622.111
65626,1600392.674,7189905.614
65627,1592467.526,7189873.939
65628,1580039.817,7189947.884
65629,1575418.623,7190009.727
65630,1591909.825,7190179.449
65631,1592975.031,7190209.224
65632,1599929.547,7190273.388
65633,1574848.298,7190144.258
65634,1599070.063,7190281.648
65635,1587505.033,7189904.688
65636,1598610.511,7190667.15
65637,1570301.489,7190527.213
65638,1601866.918,7190796.346
65639,1579138.713,7190724.426
65640,1594729.347,7190814.655
65641,1595402.931,7190826.405
65642,1598179.691,7190872.627
65643,1597135.043,7190872.727
65644,1593934.961,7190856.052
65645,1593207.835,7190868.948
65646,1591918.885,7190886.434
65647,1590910.264,7190887.396
65648,1589261.493,7190945.074
65649,1588978.19,7190971.565
65650,1588144.251,7191232.458
65651,1581073.154,7191028.481
65652,1578516.143,7191532.829
65653,1581617.658,7191580.405
65654,1575423.248,7191553.267
65655,1559955.388,7191752.34
65656,1557258.764,7191765.994
65657,1562536.335,7191795.719
65658,1565073.863,7191867.69
65659,1598527.047,7192059.078
65660,1595403.037,7192042.718
65661,1599892.285,7192071.319
65662,1566414.808,7191889.661
65663,1603085.525,7192103.818
65664,1602617.322,7192106.393
65665,1601209.546,7192098.786
65666,1597163.935,7192078.035
65667,1567685.732,7191912.429
65668,1573103.91,7191962.856
65669,1575429.358,7191990.462
65670,1570293.37,7191969.18
65671,1603754.442,7192442.991
65672,1594052.741,7192853.195
65673,1512129.653,7192438.078
65674,1597358.62,7192932.145
65675,1593141.249,7192923.99
65676,1587687.085,7193123.762
65677,1592845.332,7193040.432
65678,1591907.375,7193068.068
65679,1599885.254,7193118.36
65680,1590471.577,7193073.283
65681,1589195.304,7193079.392
65682,1577125.127,7193026.282
65683,1602601.935,7193184.427
65684,1597186.4,7193173.985
65685,1576688.384,7193443.929
65686,1598777.719,7193690.339
65687,1594435.804,7193741.136
65688,1591966.612,7193859.533
65689,1603136.847,7193927.694
65690,1575444.916,7193880.81
65691,1605513.836,7194068.965
65692,1583806.114,7193979.653
65693,1575744.23,7194309.204
65694,1589126.523,7194612.074
65695,1594820.87,7194666.386
65696,1574128.973,7194557.562
65697,1597226.362,7194693.054
65698,1598573.128,7194702.246
65699,1584717.412,7194625.247
65700,1599706.227,7194714.974
65701,1573076.254,7194566.054
65702,1600034.265,7194721.076
65703,1600983.616,7194731.721
65704,1575446.13,7194594.301
65705,1604809.806,7194771.478
65706,1602558.726,7194761.798
65707,1603314.382,7194767.073
65708,1559935.046,7194529.487
65709,1565082.469,7194558.484
65710,1567699.565,7194573.225
65711,1587817.512,7194571.849
65712,1606509.182,7194803.392
65713,1562506.321,7194564.204
65714,1570375.964,7194555.579
65715,1557202.056,7194591.984
65716,1599871.077,7194874.747
65717,1607111.899,7195200.685
65718,1600338.858,7195201.969
65719,1585514.641,7195119.271
65720,1575448.144,7195099.812
65721,1600550.767,7195276.375
65723,1600040.424,7195462.727
65724,1592932.136,7195443.556
65725,1604069.367,7195533.255
65726,1574915.43,7195375.203
65727,1575471.907,7195378.336
65728,1604861.295,7195554.424
65729,1601106.163,7195575.742
65730,1599632.31,7195577.837
65731,1604294.739,7195644.423
65732,1604860.665,7195733.544
65733,1587840.419,7195973.139
65734,1540997.922,7195577.435
65735,1605192.051,7195957.171
65736,1602164.895,7195942.366
65737,1607101.23,7195977.982
65738,1608532.368,7196082.327
65739,1593296.6,7196044.468
65740,1589096.576,7196049.531
65741,1605342.013,7196401.538
65742,1609657.245,7196516.081
65743,1603182.488,7195824.051
65744,1567715.833,7196439.322
65745,1587744.398,7196619.289
65746,1604299.941,7196177.206
65747,1575685.244,7196737.221
65748,1565055.583,7196686.982
65749,1604048.213,7196081.19
65750,1602370.9,7197181.969
65751,1593653.749,7197139.662
65752,1572023.662,7197112.495
65753,1597191.414,7197258.723
65754,1588624.609,7197224.358
65755,1573066.157,7197195.328
65756,1600303.622,7197332.171
65757,1605464.578,7197430.126
65758,1565072.569,7197217.536
65759,1557199.377,7197187.592
65760,1567206.596,7197243.979
65761,1575697.36,7197181.074
65762,1607141.723,7197499.69
65763,1598766.34,7197459.495
65764,1559895.598,7197246.046
65765,1562443.481,7197267.022
65766,1608229.057,7197527.578
65767,1609098.112,7197556.953
65768,1570362.195,7197223.707
65769,1609746.465,7197646.297
65770,1589092.955,7197538.313
65771,1586583.39,7197721.364
65772,1610566.621,7197663.152
65773,1578611.523,7197495.681
65774,1604391.434,7196729.558
65775,1595873.733,7197704.721
65776,1616708.876,7197858.493
65777,1567760.316,7197194.513
65778,1595111.3,7197830.799
65779,1611180.807,7198031.43
65780,1605930.232,7197857.656
65781,1575697.692,7197945.22
65782,1604877.35,7197236.828
65783,1594690.962,7198214.698
65784,1593643.905,7198220.894
65785,1605331.823,7197728.155
65786,1607834.649,7198446.946
65787,1607120.052,7198455.574
65788,1586336.381,7198393.164
65789,1605975.668,7198189.014
65790,1615947.535,7198648.046
65791,1607258.345,7198601.791
65792,1573088.188,7198445.598
65793,1590673.422,7198613.561
65794,1605948.83,7198701.921
65795,1606834.138,7198708.983
65796,1604441.779,7198706.438
65797,1606275.368,7198728.188
65798,1607720.033,7198736.493
65799,1564867.141,7198507.372
65800,1594389.411,7198677.188
65801,1607567.985,7198772.83
65802,1615096.439,7198917.388
65803,1608037.202,7198953.002
65804,1589098.491,7198864.781
65805,1607872.574,7199040.717
65806,1578581.252,7198877.882
65807,1603013.563,7199030.121
65808,1567745.607,7198833.232
65809,1607216.639,7199055.881
65810,1605610.938,7199054.463
65811,1602360.954,7199070.681
65812,1605181.406,7199108.628
65813,1601514.754,7199193.623
65814,1599130.569,7199235.645
65815,1614699.225,7199346.51
65816,1608595.926,7199316.857
65817,1607869.126,7199322.269
65818,1604468.718,7199363.085
65819,1607572.992,7199406.658
65820,1609535.485,7199419.353
65821,1613225.94,7199447.822
65822,1594215.955,7199346.874
65823,1605172.028,7199490.172
65824,1613712.928,7199561.234
65825,1605180.269,7199596.771
65826,1593704.176,7199536.118
65827,1607724.234,7199698.948
65828,1592132.018,7199611.56
65829,1603906.891,7199754.03
65830,1604418.469,7199799.933
65831,1603100.533,7199816.497
65832,1614081.732,7199929.58
65833,1592985.105,7199816.685
65834,1603543.953,7199931.377
65835,1591300.293,7199862.876
65836,1592521.11,7199876.509
65837,1590345.376,7199869.586
65838,1592237.019,7199882.008
65839,1588000.53,7199859.925
65840,1587333.734,7199865.908
65841,1589079.777,7199879.008
65842,1586322.592,7199865.239
65843,1585445.25,7199881.971
65844,1580503.333,7199856.792
65845,1581467.817,7199862.26
65846,1582163.033,7199871.515
65847,1584919.857,7199891.043
65848,1594075.228,7199944.025
65849,1578734.97,7199858.383
65850,1577359.765,7199855.527
65851,1575795.87,7199862.605
65852,1603852.135,7200040.494
65853,1614462.436,7200103.399
65854,1567743.526,7200174.412
65855,1610342.689,7200084.424
65856,1562439.416,7199868.326
65857,1573051.009,7199884.511
65858,1570332.672,7199883.733
65859,1559880.99,7199868.443
65860,1557191.543,7199850.214
65861,1613589.412,7200169.785
65862,1602388.926,7200131.879
65863,1607841.329,7200167.305
65864,1605798.155,7200160.978
65865,1606623.934,7200172.395
65866,1564835.982,7200216.173
65867,1599846.048,7200168.304
65868,1614777.386,7200266.511
65869,1611093.795,7200258.686
65870,1593063.677,7200213.061
65871,1613486.914,7200344.089
65872,1602217.554,7200302.112
65873,1605479.022,7200335.181
65874,1605181.111,7200347.042
65875,1596753.411,7200299.772
65876,1615271.072,7200508.108
65877,1602180.605,7200447.825
65878,1603819.45,7200477.435
65879,1593767.86,7200430.343
65880,1614287.773,7200570.375
65881,1603803.013,7200677.958
65882,1593625.971,7200621.322
65883,1602823.024,7200689.895
65884,1612699.429,7200823.61
65885,1608969.354,7200819.466
65886,1609672.102,7200842.678
65887,1607832.337,7200833.331
65888,1589087.376,7200799.225
65889,1602399.634,7200883.1
65890,1611665.019,7201020.527
65891,1612384.384,7201024.574
65892,1602508.854,7200990.13
65893,1612730.803,7201059.223
65894,1582150.578,7200951.297
65895,1586320.787,7201043.211
65896,1614083.656,7201204.377
65897,1613136.632,7201383.595
65898,1593200.428,7201277.653
65899,1598411.944,7201324.487
65900,1603819.601,7201371.106
65901,1613101.248,7201473.32
65902,1612970.417,7201479.125
65903,1613620.999,7201668.453
65904,1613156.238,7201691.183
65905,1610350.719,7201695.421
65906,1595125.307,7201654.1
65907,1615168.893,7201785.9
65908,1612521.21,7201956.085
65909,1594884.68,7201953.92
65910,1603805.014,7202010.296
65911,1539493.381,7201666.97
65912,1512127.383,7201541.503
65913,1605190.058,7202067.006
65914,1606622.377,7202099.562
65915,1611977.246,7202189.13
65916,1607819.478,7202186.384
65917,1612930.442,7202223.275
65918,1606834.535,7202214.25
65919,1600373.723,7202195.376
65920,1598208.474,7202466.947
65921,1583219.301,7202402.045
65922,1587298.747,7202428.687
65923,1588041.711,7202432.871
65924,1582145.672,7202404.038
65925,1586312.991,7202427.51
65926,1589086.205,7202445.737
65927,1584568.115,7202432.106
65928,1575826.142,7202705.711
65929,1578676.131,7202561.865
65930,1590696.21,7202524.298
65931,1573194.28,7202836.247
65932,1591546.737,7202572.348
65933,1592368.587,7202591.396
65934,1613110.288,7202717.108
65935,1614937.605,7202760.61
65936,1567696.128,7202495.664
65937,1570377.874,7202825.827
65938,1603593.887,7202728.962
65939,1603799.413,7202731.323
65940,1615840.32,7202803.876
65941,1605191.346,7202748.97
65942,1562432.708,7202509.256
65943,1564811.95,7202522.668
65944,1559871.697,7202538.061
65945,1557198.06,7202537.426
65946,1586311.367,7202715.909
65947,1610307.464,7202870.265
65948,1603169.532,7202835.712
65949,1602474.688,7202859.93
65950,1600689.87,7202912.68
65951,1592207.452,7203037.519
65952,1596657.459,7203071.498
65953,1596920.003,7203083.077
65954,1593991.824,7203130.533
65955,1589089.986,7203105.404
65956,1581838.266,7203096.936
65957,1609267.471,7203271.004
65958,1605182.589,7203284.748
65959,1600566.505,7203445.774
65960,1592031.503,7203516.188
65961,1597547.797,7203592.147
65962,1581377.185,7203562.98
65963,1609131.968,7203727.406
65964,1602481.75,7203690.747
65965,1607798.322,7203798.591
65966,1600356.594,7203780.9
65967,1603784.516,7203863.069
65968,1601145.582,7203921.864
65969,1601467.803,7203923.678
65970,1581253.097,7203888.298
65971,1613102.225,7204150.048
65972,1607825.69,7204204.352
65973,1608941.129,7204222.405
65974,1589807.305,7204147.464
65975,1615845.549,7204307.861
65977,1618418.188,7204324.209
65978,1620653.851,7204336.786
65979,1609128.666,7204314.245
65980,1582119.405,7204212.31
65981,1597335.291,7204422.278
65982,1607815.766,7205133.427
65983,1596973.636,7204446.312
65984,1608968.466,7204550.029
65985,1593038.984,7204467.177
65986,1591556.78,7204623.988
65987,1570458.569,7204511.517
65988,1608905.824,7204734.488
65989,1588025.108,7204620.368
65990,1589066.476,7204626.234
65991,1581235.239,7204583.28
65992,1582305.264,7204589.309
65993,1583505.427,7204596.07
65994,1564765.748,7204492.011
65995,1567875.244,7204510.023
65996,1605135.028,7204720.189
65997,1589815.789,7204635.964
65998,1578679.283,7204582.476
65999,1584541.43,7204609.412
66000,1586271.806,7204619.159
66001,1575835.072,7204572.188
66002,1573322.773,7204560.619
66003,1562470.708,7204509.497
66004,1559854.091,7204516.474
66005,1607757.66,7205325.559
66006,1592614.164,7204763.055
66007,1609005.858,7204928.598
66008,1592892.269,7205003.039
66009,1609107.623,7205141.756
66010,1607561.493,7205407.832
66011,1595874.18,7205165.516
66012,1603795.082,7205239.259
66013,1593232.823,7205301.554
66014,1608334.766,7205390.945
66015,1607348.204,7205406.632
66016,1601140.468,7205376.763
66017,1565312.16,7205189.28
66018,1605255.025,7205415.262
66019,1606553.022,7205423.118
66020,1603956.464,7205409.275
66021,1605658.964,7205418.858
66022,1613105.033,7205463.202
66023,1589855.896,7205341.479
66024,1559849.686,7205174.983
66025,1610421.369,7205461.006
66026,1611661.824,7205467.987
66027,1557221.78,7205168.981
66028,1609122.951,7205484.354
66029,1613465.429,7205519.311
66030,1570525.247,7205278.718
66031,1615831.412,7205557.796
66032,1593904.779,7205437.598
66033,1606787.594,7205424.438
66034,1598826.477,7205709.008
66035,1602440.973,7205760.509
66036,1613104.031,7205878.472
66037,1606587.443,7205622.349
66038,1594921.82,7205951.18
66039,1613143.23,7206114.274
66040,1609119.96,7206149.794
66041,1606513.239,7206176.394
66042,1592433.071,7206106.983
66043,1597023.851,7206159.016
66044,1581256.951,7206123.141
66045,1602612.494,7206262.102
66046,1565813.146,7206092.928
66047,1584561.008,7206253.433
66048,1606529.217,7206387.925
66049,1586535.385,7206466.441
66050,1594154.18,7206613.029
66051,1601092.843,7206749.864
66052,1589909.779,7206691.963
66053,1602633.443,7206797.345
66054,1592445.657,7207012.053
66055,1609105.149,7207261.626
66056,1600241.915,7207300.236
66057,1586862.785,7207216.624
66058,1598586.102,7207327.163
66059,1599106.556,7207330.093
66060,1598071.57,7207331.396
66061,1597122.573,7207337.377
66062,1615827.827,7207457.249
66063,1614706.966,7207479.316
66064,1613085.054,7207512.674
66065,1602701.107,7207660.772
66066,1565946.626,7207551.195
66067,1601080.548,7207793.804
66068,1589490.765,7207733.984
66069,1557262.009,7207654.21
66070,1583345.603,7207896.984
66071,1567939.944,7207846.916
66072,1584544.306,7207946.093
66073,1578567.208,7207921.247
66074,1615803.31,7208132.622
66075,1604778.398,7208085.721
66076,1620632.25,7208176.192
66077,1599122.563,7208057.014
66078,1618447.794,7208168.278
66079,1606594.322,7208102.814
66080,1575928.228,7207935.212
66081,1581263.544,7207965.283
66082,1607979.802,7208127.722
66083,1611007.546,7208144.766
66084,1609091.637,7208142.533
66085,1610314.709,7208149.418
66086,1613085.866,7208165.016
66087,1570592.763,7207933.973
66088,1573274.833,7207949.094
66089,1622439.932,7208227.809
66090,1595296.191,7208082.301
66091,1614456.232,7208207.992
66092,1594145.833,7208095
66093,1593325.269,7208095.728
66094,1592882.657,7208094.649
66095,1592449.327,7208100.511
66096,1590976.767,7208127.593
66097,1590154.349,7208139.07
66098,1588689.431,7208138.22
66099,1588317.285,7208153.77
66100,1587331.56,7208170.352
66101,1596225.259,7208262.013
66102,1597130.396,7208279.31
66103,1594160.68,7208445.887
66104,1602704.769,7208579.848
66105,1602441.572,7208586.745
66106,1603570.488,7208699.592
66107,1601872.877,7208758.17
66108,1601069.608,7208763.491
66109,1600085.24,7208767.37
66110,1599112.873,7208776.114
66111,1598094.37,7208776.967
66112,1597134.131,7208781.45
66113,1596367.993,7208788.644
66114,1595693.469,7208792.843
66115,1595272.095,7208803.403
66116,1594246.982,7208813.056
66117,1592885.614,7208826.656
66118,1592173.18,7208823.926
66119,1603798.058,7208946.427
66120,1606638.95,7208988.343
66121,1613100.749,7209162.815
66122,1603954.819,7209172.385
66123,1589729.402,7209101.294
66124,1565958.764,7208988.533
66125,1603088.516,7209311.433
66126,1606862.72,7209449.406
66127,1584630.139,7209339.759
66128,1557267.317,7209208.714
66129,1581269.607,7209386.639
66130,1590168.333,7209545.632
66131,1603946.355,7209674.987
66132,1595702.896,7209636.613
66133,1601089.056,7209683.073
66134,1594249.501,7209645.235
66135,1609113.67,7209733.943
66136,1599115.739,7209726.188
66137,1597145.541,7209728.966
66138,1590522.975,7209978.193
66139,1565893.127,7209858.624
66140,1590994.342,7210506.425
66141,1589866.778,7210550.142
66142,1601098.141,7210635.074
66143,1602024.152,7210640.844
66144,1600106.111,7210630.523
66145,1602299.077,7210657.196
66146,1599113.859,7210640.451
66147,1598118.467,7210657.101
66148,1567996.083,7210487.896
66149,1567105.61,7210498.721
66150,1565217.373,7210488.471
66151,1597146.455,7210671.861
66152,1581288.1,7210598.842
66153,1557279.5,7210466.569
66154,1565869.174,7210516.396
66155,1570606.388,7210545.978
66156,1575975.251,7210578.658
66157,1602667.406,7210731.106
66158,1596433.84,7210700.198
66159,1595731.866,7210696.7
66160,1556215.346,7210476.212
66161,1573260.036,7210573.485
66162,1578651.933,7210608.569
66163,1604127.865,7210758.486
66164,1584824.621,7210653.1
66165,1605411.195,7210775.29
66166,1606848.119,7210786.299
66167,1609090.186,7210808.358
66168,1610204.074,7210817.435
66169,1607839.802,7210811.596
66170,1611761.047,7210844.707
66171,1613108.921,7210870.165
66172,1615808.425,7210904.553
66173,1622467.935,7210960.906
66174,1618425.25,7210942.792
66175,1595405.503,7210826.071
66176,1591517.985,7210806.797
66177,1594228.361,7210830.823
66178,1562418.544,7210657.671
66179,1592439.055,7210849.796
66180,1602532.242,7210921.899
66181,1590200.877,7210854.41
66182,1588817.615,7210906.328
66183,1587433.229,7210912.946
66184,1586565.263,7210918.057
66185,1602660.622,7211085.445
66186,1584779.005,7211071.032
66187,1565853.366,7211121.256
66188,1592890.13,7211275.063
66189,1602064.849,7211431.68
66190,1563596.803,7211253.314
66191,1565177.217,7211262.229
66192,1601102.777,7211562.16
66193,1599115.829,7211597.238
66194,1602231.322,7211633.752
66195,1597155.762,7211609.021
66196,1602095.395,7211654.853
66197,1584977.956,7211591.283
66198,1595724.181,7211696.804
66199,1622895.857,7211989.976
66200,1609161.852,7211916.035
66201,1601627.885,7212067.14
66202,1603401.86,7212210.14
66203,1601756.24,7212229.449
66204,1592904.279,7212242.156
66205,1608883.894,7212443.5
66206,1601107.379,7212509.062
66207,1600057.044,7212519.547
66208,1599112.65,7212529.941
66209,1598183.549,7212538.254
66210,1597162.292,7212539.32
66211,1596693.318,7212542.03
66212,1601179.205,7212568.361
66213,1595729.89,7212558.357
66214,1601259.268,7212637.773
66215,1601344.07,7212715.832
66216,1600062.15,7212958.004
66217,1606869.647,7213044.187
66218,1597172.913,7212993.684
66219,1608291.098,7213134.227
66220,1604151.046,7213304.556
66221,1601931.137,7213305.244
66222,1609909.947,7213352.46
66223,1611273.596,7213360.138
66224,1589596.653,7210717.848
66225,1581273.265,7213230.438
66226,1582589.108,7213237.857
66227,1578647.344,7213223.446
66228,1575952.181,7213214.894
66229,1565163.279,7213169.347
66230,1622728.252,7213507.337
66231,1573273.832,7213241.303
66232,1612440.13,7213464.99
66233,1568000.687,7213221.814
66234,1570606.098,7213240.676
66235,1613090.784,7213508.689
66236,1600064.957,7213445.074
66237,1603124.585,7213471.617
66238,1603873.537,7213475.835
66239,1615779.419,7213543.153
66240,1599124.179,7213449.658
66241,1598654.985,7213451.203
66242,1602479.27,7213479.504
66243,1618401.306,7213593.294
66244,1607532.103,7213567.479
66245,1598101.48,7213514.951
66246,1597178.383,7213542.233
66247,1600173.683,7213562.62
66248,1604372.498,7213607.653
66249,1595624.912,7213570.6
66250,1590191.299,7213571.754
66251,1592915.774,7213593.37
66252,1587458.558,7213580.183
66253,1600267.257,7213652.97
66254,1584880.058,7213609.571
66255,1600356.551,7213744.67
66256,1610420.072,7213816.754
66257,1607257.118,7213839.383
66258,1622277.407,7213981.98
66259,1610296.517,7213979.574
66260,1615776.464,7214068.052
66261,1606790.106,7214219.588
66262,1602447.26,7214275.54
66263,1604903.747,7214391.756
66264,1601025.881,7214407.941
66265,1584886.113,7214413.826
66266,1610252.34,7214565.259
66267,1554777.111,7214295.572
66268,1611309.581,7214638.172
66269,1595652.028,7214800.849
66270,1605838.789,7214959.504
66271,1601717.698,7215070.042
