parcel_id,building_type_id,year_built,building_sqft,residential_units,job_spaces,county_id,DEVTYPE,note,unit_price_non_residential,res_price_per_sqft,residential_price,non_residential_price,stories,non_residential_sqft
781783,2,2025,1517,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781786,2,2024,2082,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781795,2,2024,2408,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781797,2,2025,1282,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781798,2,2025,1517,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781801,1,2024,13780,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781802,2,2024,2082,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781803,2,2025,1414,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781810,2,2025,1517,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781812,2,2024,2082,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781813,2,2025,1517,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781821,2,2025,1282,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781823,1,2024,2819,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781824,2,2025,1524,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781827,2,2025,1473,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781829,2,2025,2083,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781830,2,2025,1282,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781832,2,2025,1517,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781836,2,2024,2408,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781839,2,2024,2082,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781842,2,2025,1282,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781848,2,2024,2082,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781852,1,2024,3543,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781853,2,2024,2082,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781854,2,2025,1517,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781864,2,2025,2133,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781870,2,2025,1282,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781872,2,2025,1282,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781937,1,2024,4575,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781960,1,2025,5323,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781965,1,2024,1796,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781981,1,2024,3472,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
781985,1,2025,5304,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782016,1,2024,1428,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782017,1,2024,654,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782018,1,2025,4370,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782019,1,2024,1005,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782020,1,2024,1954,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782022,1,2025,2661,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782024,1,2024,2155,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782025,1,2024,1002,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782032,1,2025,2934,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782035,1,2024,1837,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782036,1,2024,1002,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782040,1,2024,3038,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782041,1,2024,2854,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782042,1,2024,1548,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782043,1,2025,4812,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782045,1,2024,2804,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782052,1,2025,3177,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782064,1,2024,2384,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782065,1,2024,1508,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782067,1,2025,2809,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782068,1,2024,3126,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782071,1,2024,2477,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782077,1,2024,1439,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782081,1,2024,3136,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782088,1,2024,1891,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782089,1,2025,3954,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782090,1,2024,1417,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782091,1,2025,5222,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782092,1,2024,4158,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782097,1,2024,3324,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782102,1,2025,2700,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782103,1,2025,3272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782111,1,2025,4392,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782113,1,2024,4261,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782116,1,2024,2200,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782117,1,2025,4126,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782118,1,2024,1167,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782119,1,2024,2384,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782120,1,2024,2372,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782128,1,2025,4234,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782133,1,2024,1783,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782134,1,2025,3379,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782139,1,2024,3623,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782144,1,2024,3073,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782147,1,2024,2155,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782148,1,2024,2376,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782151,1,2024,3423,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782155,1,2025,4396,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782156,1,2024,3891,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782157,1,2024,1251,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782162,1,2024,1825,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782166,1,2025,4534,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782175,1,2024,2286,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782176,1,2024,2058,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782178,1,2024,5141,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782180,1,2025,2846,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782181,1,2025,2370,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782185,1,2024,2320,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782190,1,2024,2890,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782193,1,2024,2341,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782197,1,2024,2320,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782201,1,2024,2058,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782204,1,2024,3048,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782210,1,2024,2341,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782211,1,2024,2320,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782214,3,2025,13231,0,0,49,develop,assessor or aerials,0,0,0,0,1,13231
782217,1,2025,3382,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782218,1,2024,2341,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782221,1,2024,3676,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782222,1,2024,2320,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782224,1,2024,2416,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782226,1,2024,2516,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782227,1,2024,2341,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782230,1,2024,2385,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782240,1,2024,2058,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782243,1,2024,2058,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782246,1,2024,2341,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782247,1,2024,2342,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782248,1,2024,2320,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782251,1,2025,22695,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782252,1,2024,2058,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782255,1,2024,2505,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782256,1,2024,2400,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782259,1,2024,2058,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782260,1,2024,2358,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782264,1,2024,2320,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782270,1,2024,2493,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782271,1,2024,2059,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782273,1,2024,3162,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782275,1,2024,2341,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782276,1,2024,2286,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782277,1,2024,2058,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782290,1,2024,2058,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782291,1,2024,3744,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782294,1,2024,2046,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782297,1,2024,2331,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782299,1,2024,2494,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782302,1,2024,2058,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782318,1,2024,3453,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782323,1,2024,2320,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782324,2,2024,2443,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782325,2,2024,2442,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782326,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782329,2,2024,2442,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782332,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782333,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782334,1,2024,245,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782338,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782339,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782340,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782342,1,2024,2742,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782345,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782347,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782348,1,2025,1974,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782349,1,2024,245,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782354,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782355,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782357,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782361,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782363,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782369,1,2025,3480,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782372,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782375,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782381,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782385,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782397,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782398,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782400,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782402,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782404,1,2024,245,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782405,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782406,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782407,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782409,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782412,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782415,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782420,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782421,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782424,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782428,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782429,1,2024,245,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782432,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782440,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782444,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782445,1,2025,1468,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782447,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782448,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782451,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782454,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782455,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782456,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782462,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782464,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782469,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782470,1,2024,2478,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782471,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782472,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782474,1,2024,245,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782477,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782478,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782479,1,2024,245,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782482,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782484,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782491,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782494,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782495,1,2024,245,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782496,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782498,1,2024,245,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782502,8,2024,20366,0,0,49,develop,assessor or aerials,0,0,0,0,1,20366
782504,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782508,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782511,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782513,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782515,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782517,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782519,1,2025,2757,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782520,1,2025,3661,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782521,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782522,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782523,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782527,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782535,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782537,2,2024,2443,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782541,2,2025,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782542,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782544,1,2025,1916,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782545,1,2024,272,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782546,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782549,1,2024,270,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782564,1,2025,5820,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782566,2,2025,1783,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782583,1,2025,4580,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782596,1,2024,4359,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782619,1,2025,5810,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782639,1,2025,7081,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782700,1,2025,7926,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782703,1,2024,5386,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782709,1,2025,8372,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782716,1,2025,4956,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782741,2,2025,1783,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782767,2,2025,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782768,2,2025,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782771,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782772,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782776,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782777,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782780,2,2025,1347,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782786,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782789,1,2024,2103,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782792,2,2024,1347,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782793,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782794,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782797,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782798,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782800,2,2025,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782803,1,2024,2103,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782804,2,2024,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782805,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782806,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782809,2,2025,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782811,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782813,2,2024,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782818,2,2024,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782821,2,2024,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782823,1,2024,2037,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782824,2,2024,2340,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782826,2,2024,2392,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782827,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782831,2,2025,1347,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782834,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782836,2,2025,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782838,2,2024,1347,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782839,2,2025,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782841,2,2024,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782843,1,2025,3309,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782846,2,2025,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782852,2,2025,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782853,2,2025,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782855,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782858,2,2025,1347,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782861,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782864,2,2024,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782865,2,2025,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782866,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782868,2,2024,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782879,1,2025,668,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782882,2,2025,1269,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782886,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782893,2,2025,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782896,2,2025,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782898,2,2025,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782900,1,2024,1743,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782902,2,2025,1347,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782905,2,2024,2392,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782906,2,2024,2340,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782909,2,2025,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782912,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782914,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782917,2,2024,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782921,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782922,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782923,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782924,2,2024,1347,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782926,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782930,1,2024,6119,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782935,2,2024,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782938,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782940,2,2025,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782941,1,2024,1888,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782944,1,2025,5284,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782945,2,2024,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782946,2,2024,2340,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782949,2,2024,2392,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782950,2,2024,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782951,1,2024,2103,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782955,1,2025,2626,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782956,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782958,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782960,1,2024,6771,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782961,2,2025,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782962,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782964,2,2025,1314,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782969,1,2024,675,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782970,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782973,2,2024,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782974,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782976,2,2024,2340,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782979,2,2024,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782980,2,2025,1347,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782981,1,2024,1797,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782986,2,2024,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782988,2,2024,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782989,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782991,2,2025,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782997,2,2025,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
782999,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783002,2,2024,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783004,2,2024,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783008,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783011,2,2024,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783015,1,2024,5320,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783020,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783024,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783026,1,2025,7012,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783027,2,2024,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783030,1,2024,2103,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783033,2,2025,1187,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783037,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783038,2,2025,1268,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783042,2,2025,1205,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783045,2,2025,1314,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783050,2,2025,1269,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783051,2,2025,1182,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783052,2,2024,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
783055,2,2025,1181,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
