parcel_id,building_type_id,year_built,building_sqft,residential_units,job_spaces,county_id,DEVTYPE,note,locnote,unit_price_non_residential,res_price_per_sqft,residential_price,non_residential_price,stories,non_residential_sqft,mponote
63025,1,2048,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
63025,2,2048,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22704,1,2050,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22704,2,2050,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
63022,1,2052,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
63022,2,2052,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22704,1,2054,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22704,2,2054,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
63021,1,2056,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
63021,2,2056,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22704,1,2060,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22704,2,2060,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22728,1,2062,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22728,2,2062,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
63121,1,2064,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
63121,2,2064,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22728,1,2066,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22728,2,2066,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
63119,1,2068,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
63119,2,2068,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22728,1,2070,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22728,2,2070,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
63107,1,2072,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
63107,2,2072,60000,300,0,,develop,pipeline,Westbridge Meadows,0,0,0,0,2,-9999,
22719,6,2032,57000,0,163,,develop,pipeline,,0,0,0,0,2,57000,
22703,6,2038,57000,0,44,,develop,pipeline,,0,0,0,0,2,57000,
63028,6,2044,57000,0,163,,develop,pipeline,,0,0,0,0,2,57000,
22704,6,2050,57000,0,44,,develop,pipeline,,0,0,0,0,2,57000,
63027,6,2056,57000,0,163,,develop,pipeline,,0,0,0,0,2,57000,
63120,6,2062,57000,0,44,,develop,pipeline,,0,0,0,0,2,57000,
22725,6,2068,57000,0,163,,develop,pipeline,,0,0,0,0,2,57000,
22722,4,2034,57000,0,152,,develop,pipeline,,0,0,0,0,1,57000,
62991,4,2034,57000,0,152,,develop,pipeline,,0,0,0,0,1,57000,
22722,4,2040,57000,0,152,,develop,pipeline,,0,0,0,0,1,57000,
62990,4,2046,57000,0,152,,develop,pipeline,,0,0,0,0,1,57000,
62099,4,2052,57000,0,152,,develop,pipeline,,0,0,0,0,1,57000,
63114,4,2058,57000,0,152,,develop,pipeline,,0,0,0,0,1,57000,
63113,4,2064,57000,0,152,,develop,pipeline,,0,0,0,0,1,57000,
63117,4,2070,57000,0,152,,develop,pipeline,,0,0,0,0,1,57000,
22722,5,2036,57000,0,90,,develop,pipeline,,0,0,0,0,1,57000,
62964,5,2042,57000,0,90,,develop,pipeline,,0,0,0,0,1,57000,
63031,5,2048,57000,0,90,,develop,pipeline,,0,0,0,0,1,57000,
62963,5,2054,57000,0,90,,develop,pipeline,,0,0,0,0,1,57000,
63118,5,2072,57000,0,90,,develop,pipeline,,0,0,0,0,1,57000,
63116,5,2066,57000,0,90,,develop,pipeline,,0,0,0,0,1,57000,
62964,5,2042,57000,0,90,,develop,pipeline,,0,0,0,0,1,57000,
62989,5,2060,57000,0,90,,develop,pipeline,,0,0,0,0,1,57000,
801627,2,2028,130000,102,0,,develop,pipeline,,0,0,0,0,3,-9999,
368506,2,2028,12000,6,0,,redevelop,pipeline,,0,0,0,0,2,-9999,
388808,2,2029,30000,13,0,,redevelop,pipeline,,0,0,0,0,3,-9999,
11694,2,2030,165000,79,0,,develop,pipeline,,0,0,0,0,4,-9999,
6311,2,2031,275000,246,0,,redevelop,pipeline,,0,0,0,0,6,3217,
801618,2,2029,165000,74,0,,develop,pipeline,,0,0,0,0,6,0,
801620,2,2028,105000,94,0,,develop,pipeline,,0,0,0,0,6,0,
801621,2,2031,130000,60,0,,develop,pipeline,,0,0,0,0,6,0,
491110,1,2026,3000,1,0,,develop,pipeline,,0,0,0,0,3,-9999,
491108,1,2027,3000,1,0,,develop,pipeline,,0,0,0,0,3,-9999,
491088,1,2027,3000,1,0,,develop,pipeline,,0,0,0,0,2,-9999,
491118,1,2027,3000,1,0,,develop,pipeline,,0,0,0,0,2,-9999,
491103,1,2027,3000,1,0,,develop,pipeline,,0,0,0,0,2,-9999,
491072,1,2027,3000,1,0,,develop,pipeline,,0,0,0,0,2,-9999,
62925,3,2029,50000,0,13,,develop,pipeline,"uipa, ww, counterpoint",0,0,0,0,1,50000,
22678,3,2031,100000,0,26,,develop,pipeline,"uipa, ww, jucandre",0,0,0,0,1,100000,
63915,3,2028,328500,0,337,,develop,pipeline,"uipa, ww, blackpine",0,0,0,0,1,328500,
63846,3,2028,328500,0,337,,develop,pipeline,"uipa, ww, blackpine",0,0,0,0,1,328500,
63914,3,2028,328500,0,337,,develop,pipeline,"uipa, ww, blackpine",0,0,0,0,1,328500,
63913,3,2033,819401,0,840,,develop,pipeline,"uipa, ww, blackpine",0,0,0,0,1,819401,
4078,3,2032,352520,0,362,,develop,pipeline,"uipa, ww, blackpine",0,0,0,0,1,352520,
62834,3,2031,495888,0,509,,develop,pipeline,"uipa, ww, blackpine",0,0,0,0,1,495888,
4080,3,2030,1061102,0,1088,,develop,pipeline,"uipa, ww, blackpine",0,0,0,0,1,1061102,
4103,3,2029,854771,0,877,,develop,pipeline,"uipa, ww, blackpine",0,0,0,0,1,854771,
22684,3,2029,50000,0,13,,develop,pipeline,"uipa, ww, hogle trust",0,0,0,0,1,50000,
22694,3,2037,1000000,0,256,,develop,pipeline,"uipa, ww, litchfield",0,0,0,0,1,1000000,
22694,3,2036,250000,0,64,,develop,pipeline,"uipa, ww, litchfield",0,0,0,0,1,250000,
22691,3,2035,250000,0,64,,develop,pipeline,"uipa, ww, litchfield",0,0,0,0,1,250000,
22691,3,2034,250000,0,64,,develop,pipeline,"uipa, ww, litchfield",0,0,0,0,1,250000,
22691,3,2033,83333,0,21,,develop,pipeline,"uipa, ww, litchfield",0,0,0,0,1,83333,
22685,3,2032,83333,0,21,,develop,pipeline,"uipa, ww, litchfield",0,0,0,0,1,83333,
22685,3,2031,83333,0,21,,develop,pipeline,"uipa, ww, litchfield",0,0,0,0,1,83333,
22686,3,2028,10000,0,3,,develop,pipeline,"uipa, ww, silverline",0,0,0,0,1,10000,
17203,3,2031,100000,0,26,,develop,pipeline,"uipa, ww, westinghouse",0,0,0,0,1,100000,
22692,3,2029,333333,0,85,,develop,pipeline,"uipa, ww, mariott",0,0,0,0,1,333333,
22690,3,2030,333333,0,85,,develop,pipeline,"uipa, ww, mariott",0,0,0,0,1,333333,
22673,3,2031,333333,0,85,,develop,pipeline,"uipa, ww, mariott",0,0,0,0,1,333333,
22674,3,2032,1000000,0,256,,develop,pipeline,"uipa, ww, mariott",0,0,0,0,1,1000000,
22676,3,2033,1000000,0,256,,develop,pipeline,"uipa, ww, mariott",0,0,0,0,1,1000000,
22651,3,2034,2000000,0,513,,develop,pipeline,"uipa, ww, mariott",0,0,0,0,1,2000000,
22650,3,2035,2000000,0,513,,develop,pipeline,"uipa, ww, mariott",0,0,0,0,1,2000000,
22652,3,2036,1666667,0,427,,develop,pipeline,"uipa, ww, mariott",0,0,0,0,1,1666667,
62742,3,2037,1666667,0,427,,develop,pipeline,"uipa, ww, mariott",0,0,0,0,1,1666667,
3441,3,2038,1666667,0,427,,develop,pipeline,"uipa, ww, mariott",0,0,0,0,1,1666667,
15967,3,2031,50000,0,13,,develop,pipeline,"uipa, ww, 900 S Ogden",0,0,0,0,1,50000,
22674,3,2033,75000,0,19,,develop,pipeline,"uipa, ww, rlss",0,0,0,0,1,75000,
22650,3,2032,75000,0,19,,develop,pipeline,"uipa, ww, rlss",0,0,0,0,1,75000,
22651,3,2031,75000,0,19,,develop,pipeline,"uipa, ww, rlss",0,0,0,0,1,75000,
62640,3,2030,75000,0,19,,develop,pipeline,"uipa, ww, rlss",0,0,0,0,1,75000,
22670,3,2029,75000,0,19,,develop,pipeline,"uipa, ww, rlss",0,0,0,0,1,75000,
17206,3,2031,100000,0,26,,develop,pipeline,"uipa, ww, janison",0,0,0,0,1,100000,
64491,1,2028,72000,36,0,,develop,pipeline,,0,0,0,0,2,-9999,
64488,1,2028,40000,20,0,,develop,pipeline,,0,0,0,0,2,-9999,
64489,1,2028,40000,20,0,,develop,pipeline,,0,0,0,0,2,-9999,
64490,1,2028,24000,12,0,,develop,pipeline,,0,0,0,0,2,-9999,
64492,1,2032,60000,30,0,,develop,pipeline,,0,0,0,0,2,-9999,
64495,1,2034,48000,24,0,,develop,pipeline,,0,0,0,0,2,-9999,
64481,1,2032,17200,88,0,,develop,pipeline,,0,0,0,0,0,-9999,
64484,1,2032,17200,88,0,,develop,pipeline,,0,0,0,0,0,-9999,
64485,1,2036,17200,88,0,,develop,pipeline,,0,0,0,0,0,-9999,
64487,1,2036,17200,88,0,,develop,pipeline,,0,0,0,0,0,-9999,
24818,1,2034,17200,8,0,,develop,pipeline,,0,0,0,0,0,672,
64505,1,2034,17200,88,0,,develop,pipeline,,0,0,0,0,0,-9999,
45591,2,2028,45000,344,0,,redevelop,pipeline,,0,0,0,0,6,86721,
45592,0,2028,0,0,0,,demo_nodev,pipeline,,0,0,0,0,0,0,
45590,0,2028,0,0,0,,demo_nodev,pipeline,,0,0,0,0,0,0,
45590,0,2028,0,0,0,,demo_nodev,pipeline,,0,0,0,0,0,0,
41837,2,2028,215000,172,0,,redevelop,pipeline,,0,0,0,0,6,7920,
39144,0,2028,0,0,0,,demo_nodev,pipeline,,0,0,0,0,0,0,
39141,0,2028,0,0,0,,demo_nodev,pipeline,,0,0,0,0,0,0,
39142,0,2028,0,0,0,,demo_nodev,pipeline,,0,0,0,0,0,0,
29041,1,2030,31200,78,0,,develop,pipeline,,0,0,0,0,1,-9999,
29041,1,2028,31200,78,0,,develop,pipeline,,0,0,0,0,1,-9999,
29041,1,2026,24000,60,0,,develop,pipeline,,0,0,0,0,1,-9999,
29041,1,2027,31200,78,0,,develop,pipeline,,0,0,0,0,1,-9999,
29041,1,2029,31200,78,0,,develop,pipeline,,0,0,0,0,1,-9999,
29041,1,2031,31200,78,0,,develop,pipeline,,0,0,0,0,1,-9999,
475486,2,2026,360000,347,0,,redevelop,pipeline,,0,0,0,0,0,-9999,
21431,2,2030,165000,150,0,,develop,pipeline,weber county comment,0,0,0,0,3,-9999,
21431,2,2028,165000,150,0,,develop,pipeline,weber county comment,0,0,0,0,3,-9999,
107229,2,2030,400000,200,0,,redevelop,pipeline,,0,0,0,0,3,-9999,
107229,2,2031,400000,200,0,,develop,pipeline,,0,0,0,0,3,-9999,
492377,2,2032,400000,200,0,,redevelop,pipeline,,0,0,0,0,3,-9999,
107229,2,2033,400000,200,0,,develop,pipeline,,0,0,0,0,3,-9999,
3315,2,2034,400000,200,0,,develop,pipeline,,0,0,0,0,3,-9999,
3315,2,2035,400000,200,0,,develop,pipeline,,0,0,0,0,3,-9999,
3316,2,2036,400000,200,0,,develop,pipeline,,0,0,0,0,3,-9999,
3316,2,2037,400000,200,0,,develop,pipeline,,0,0,0,0,3,-9999,
3316,2,2038,400000,200,0,,develop,pipeline,,0,0,0,0,3,-9999,
32143,2,2029,675000,375,0,,develop,pipeline,,0,0,0,0,6,37091,
32143,2,2031,675000,375,0,,develop,pipeline,,0,0,0,0,6,37091,
38802,2,2032,675000,375,0,,develop,pipeline,,0,0,0,0,6,1050,
38802,2,2033,675000,375,0,,develop,pipeline,,0,0,0,0,6,1050,
14844,4,2030,60000,0,158,,redevelop,pipeline,"SAP, stadium moves, hotel ",0,0,0,0,5,60000,
20500,2,2030,60000,30,0,,develop,pipeline,Ogden SAP,0,0,0,0,2,-9999,
14955,5,2030,12000,0,190,,develop,pipeline,Ogden SAP,0,0,0,0,2,12000,
170591,0,2030,0,0,0,,demo_nodev,pipeline,nick norris comments,0,0,0,0,0,0,
85824,0,2030,0,0,0,,demo_nodev,pipeline,nick norris comments,0,0,0,0,0,0,
56325,2,2030,450000,300,0,,develop,pipeline,nick norris comments,0,0,0,0,6,-9999,
39163,0,2031,0,328,0,,demo_nodev,pipeline,nick norris comments,0,0,0,0,0,0,
39164,0,2031,0,328,0,,demo_nodev,pipeline,nick norris comments,0,0,0,0,0,0,
39165,0,2031,0,328,0,,demo_nodev,pipeline,nick norris comments,0,0,0,0,0,0,
39166,0,2031,0,328,0,,demo_nodev,pipeline,nick norris comments,0,0,0,0,0,0,
39171,0,2031,0,328,0,,demo_nodev,pipeline,nick norris comments,0,0,0,0,0,0,
39167,0,2031,0,328,0,,demo_nodev,pipeline,nick norris comments,0,0,0,0,0,0,
149578,2,2031,500000,328,0,,redevelop,pipeline,nick norris comments,0,0,0,0,6,-9999,
35680,2,2030,350000,200,0,,redevelop,pipeline,nick norris comments,0,0,0,0,6,-9999,
33918,7,2028,400000,139,30,,redevelop,pipeline,nick norris comments - GEM tower,0,0,0,0,16,400000,
33919,0,2028,0,0,0,,demo_nodev,pipeline,nick norris comments,0,0,0,0,0,0,
32094,2,2028,55000,55,0,,redevelop,pipeline,nick norris comments,0,0,0,0,4,1961,
38514,0,2028,0,0,0,,demo_nodev,pipeline,BSL,0,0,0,0,0,0,
38513,2,2028,200000,169,0,,redevelop,pipeline,BSL,0,0,0,0,6,6200,
41838,0,2028,0,0,0,,demo_nodev,pipeline,BSL,0,0,0,0,0,0,
39143,0,2028,0,0,0,,demo_nodev,pipeline,BSL,0,0,0,0,0,0,
41839,2,2028,150000,141,0,,develop,pipeline,BSL,0,0,0,0,8,14042,
52847,2,2029,160000,150,0,,develop,pipeline,"CRA S-line dev, unit count estimated",0,0,0,0,7,-9999,
21362,2,2031,110000,100,0,,develop,pipeline,1,0,0,0,0,5,-9999,
59419,2,2029,80000,40,0,,redevelop,pipeline,ogden city comments,0,0,0,0,2,-9999,
14363,1,2025,2000,1,0,,develop,pipeline,ogden city comments,0,0,0,0,2,6317,
18233,0,2025,0,0,0,,demo_nodev,pipeline,ogden city comments,0,0,0,0,0,0,
18233,4,2030,37400,0,100,,develop,pipeline,ogden city comments,0,0,0,0,4,37400,
21261,2,2029,120000,80,0,,develop,pipeline,,0,0,0,0,1,-9999,
15747,6,2050,10000,0,400,,develop,pipeline,airport master plan expansion,0,0,0,0,1,10000,
15747,6,2045,10000,0,400,,develop,pipeline,airport master plan expansion,0,0,0,0,1,10000,
15747,6,2040,10000,0,400,,develop,pipeline,airport master plan expansion,0,0,0,0,1,10000,
15747,6,2035,10000,0,400,,develop,pipeline,airport master plan expansion,0,0,0,0,1,10000,
15747,6,2030,10000,0,400,,develop,pipeline,airport master plan expansion,0,0,0,0,1,10000,
19553,0,2026,0,0,0,,demo_nodev,pipeline,,0,0,0,0,0,0,
19553,7,2028,1200000,600,70,,develop,pipeline,,0,0,0,0,6,1200000,
19318,4,2029,380000,0,100,,develop,pipeline,,0,0,0,0,2,380000,
19321,2,2031,240000,220,0,,develop,pipeline,,0,0,0,0,5,162343,
22899,2,2031,38000,40,0,,develop,pipeline,,0,0,0,0,3,-9999,
14511,1,2027,6000,3,0,,develop,pipeline,,0,0,0,0,2,1,
14515,1,2027,12000,6,0,,develop,pipeline,,0,0,0,0,2,-9999,
14512,1,2027,12000,6,0,,develop,pipeline,,0,0,0,0,2,18922,
15050,2,2030,400000,250,0,,redevelop,pipeline,,0,0,0,0,6,-9999,
18157,5,2031,180000,0,300,,develop,pipeline,,0,0,0,0,1,180000,
18157,4,2030,160000,0,400,,develop,pipeline,,0,0,0,0,1,160000,
18157,2,2030,300000,151,0,,develop,pipeline,,0,0,0,0,4,1,
18157,2,2031,300000,151,0,,develop,pipeline,,0,0,0,0,4,1,
18087,2,2030,400000,320,0,,develop,pipeline,,0,0,0,0,6,58658,
15231,2,2030,235000,225,0,,redevelop,pipeline,,0,0,0,0,5,-9999,
15231,2,2029,235000,225,0,,develop,pipeline,,0,0,0,0,5,-9999,
16223,2,2031,160000,80,0,,develop,pipeline,,0,0,0,0,4,-9999,
15269,2,2032,370000,350,0,,redevelop,pipeline,,0,0,0,0,6,-9999,
15269,4,2032,700,0,20,,develop,pipeline,,0,0,0,0,1,700,
20490,2,2032,130000,120,0,,develop,pipeline,,0,0,0,0,4,-9999,
21238,4,2029,800,0,20,,develop,pipeline,,0,0,0,0,1,800,
62187,3,2036,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
62186,3,2034,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
62188,3,2032,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
62189,3,2030,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
62189,3,2044,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
62188,3,2042,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
62186,3,2040,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
62187,3,2038,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
62186,3,2052,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
62187,3,2050,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
62188,3,2048,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
62189,3,2046,5000,0,50,,develop,pipeline,,0,0,0,0,1,5000,
21951,3,2044,5000,0,50,,develop,pipeline,,0,0,0,0,0,5000,
21951,3,2042,5000,0,50,,develop,pipeline,,0,0,0,0,0,5000,
21951,3,2040,5000,0,50,,develop,pipeline,,0,0,0,0,0,5000,
21951,3,2038,5000,0,50,,develop,pipeline,,0,0,0,0,0,5000,
21951,3,2036,5000,0,50,,develop,pipeline,,0,0,0,0,0,5000,
21951,3,2034,5000,0,50,,develop,pipeline,,0,0,0,0,0,5000,
21951,3,2032,5000,0,50,,develop,pipeline,,0,0,0,0,0,5000,
21951,3,2030,5000,0,50,,develop,pipeline,,0,0,0,0,0,5000,
37625,2,2028,80000,80,0,,redevelop,pipeline,more switchpoint homes,0,0,0,0,5,5676,
44014,0,2027,0,0,0,,demolition,pipeline,HTRZ redev,0,0,0,0,0,0,
43473,0,2031,0,0,0,,demolition,pipeline,,0,0,0,0,0,0,
43981,0,2031,0,0,0,,demolition,pipeline,,0,0,0,0,0,0,
43982,0,2031,0,0,0,,demolition,pipeline,,0,0,0,0,0,0,
489919,2,2028,57600,32,0,,develop,pipeline,,0,0,0,0,3,-9999,
489919,2,2027,113400,63,0,,develop,pipeline,,0,0,0,0,3,-9999,
801628,4,2028,30000,0,80,,develop,pipeline,,0,0,0,0,0,30000,
801628,5,2029,35000,0,55,,develop,pipeline,,0,0,0,0,0,35000,
60911,2,2028,40000,200,0,,develop,pipeline,syracuse comments,0,0,0,0,3,-9999,
60017,6,2027,16000,0,25,,develop,pipeline,syracuse emergency center,0,0,0,0,1,16000,
59914,1,2030,110000,65,0,,develop,pipeline,brickmoor,0,0,0,0,2,-9999,
59913,2,2029,110000,65,0,,develop,pipeline,brickmoor,0,0,0,0,2,-9999,
10423,2,2028,76000,38,0,,develop,pipeline,brickmoor,0,0,0,0,2,3798,
60678,2,2029,60000,32,0,,develop,pipeline,aerials,0,0,0,0,2,-9999,
60678,2,2028,120000,68,0,,develop,pipeline,aerials,0,0,0,0,2,-9999,
3047,1,2029,32000,16,0,,develop,pipeline,aerials,0,0,0,0,2,-9999,
3048,1,2028,34000,17,0,,develop,pipeline,aerials,0,0,0,0,2,-9999,
491237,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491238,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491240,1,2031,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491244,1,2031,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491243,1,2031,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491242,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491241,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491236,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491235,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491245,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491247,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491239,1,2028,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491246,1,2028,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
61042,1,2029,44000,22,0,,develop,pipeline,,0,0,0,0,2,-9999,
60154,1,2029,40000,20,0,,develop,pipeline,,0,0,0,0,2,-9999,
61041,1,2028,34000,17,0,,develop,pipeline,,0,0,0,0,2,-9999,
60153,1,2028,22000,11,0,,develop,pipeline,,0,0,0,0,2,-9999,
491400,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491399,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491406,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491405,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491403,1,2028,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491402,1,2028,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491398,1,2028,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491397,1,2028,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491396,1,2028,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491395,1,2028,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491404,1,2028,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491401,1,2028,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491430,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491429,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491428,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491431,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491432,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491433,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491438,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491437,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491436,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491435,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491434,1,2030,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491449,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491448,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491446,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491445,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491444,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491443,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491442,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491441,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491440,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
491439,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
13878,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
11246,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
13882,1,2029,2000,1,0,,develop,pipeline,,0,0,0,0,1,-9999,
