N,URBANSIMX,URBANSIMY
20169,1534662.49500000000,7324497.20711
20170,1523316.10952000000,7346458.27735
20171,1549051.17464000000,7310800.08581
20172,1542404.52470000000,7307861.05306
20173,1579137.67777000000,7268257.04472
20174,1571892.25104000000,7301352.94523
20175,1589468.46846000000,7254327.78340
20176,1591371.05485000000,7251904.45024
20177,1539493.95275000000,7319320.92363
20178,1542924.08700000000,7314443.59007
20179,1527919.65973000000,7361810.55849
20180,1558235.62040000000,7306879.48494
20181,1561057.32461000000,7305724.41372
20182,1565672.06939000000,7303744.99803
20183,1526444.13002000000,7332985.50415
20184,1533223.99426000000,7324195.47227
20185,1597242.30928000000,7250618.15643
20186,1529597.84309000000,7330879.75038
20187,1531645.13193000000,7326211.53069
20188,1535957.46259000000,7323850.34751
20189,1601929.81071000000,7226798.92320
20190,1598261.96059000000,7249940.87806
20191,1600827.59539000000,7244225.62036
20192,1532559.18577000000,7326858.34678
20193,1538073.36016000000,7322261.54495
20194,1541041.62820000000,7316121.13015
20195,1534195.24527000000,7325373.62542
20196,1556428.00223000000,7306948.52149
20197,1559633.06729000000,7306849.67054
20198,1562222.56628000000,7304747.60292
20199,1571173.79834000000,7302009.06134
20200,1537349.41769000000,7322990.28095
20201,1551736.37576000000,7153724.34048
20202,1492806.82490000000,7584453.18936
20203,1532079.40797000000,7504881.52680
20204,1520623.18513000000,7339913.72892
20205,1528010.60321000000,7378607.30112
20206,1532604.38054000000,7325070.39479
20207,1500199.26459000000,7645469.39155
20208,1528979.44280000000,7447576.48462
20209,1527108.38590000000,7446713.38223
20210,1529010.33132000000,7446775.83918
20211,1528945.94786000000,7445991.05342
20212,1530094.57491000000,7446007.54354
20213,1532736.79444000000,7326468.48677
20214,1531771.80676000000,7445990.98665
20215,1528954.77317000000,7445032.74243
20216,1528939.99969000000,7443614.80761
20217,1540894.67168000000,7431431.94717
20218,1530092.03943000000,7443608.34147
20219,1527373.81706000000,7445995.08643
20220,1529238.20420000000,7402446.27216
20221,1529371.58017000000,7405730.39201
20222,1516340.83725000000,7545609.48622
20223,1501225.01516000000,7563625.27842
20224,1490631.95967000000,7599750.93548
20225,1508017.74455000000,7612343.75213
20226,1505425.33774000000,7634377.37394
20227,1526462.02306000000,7448469.23083
20228,1529761.46055000000,7332779.48834
20229,1531687.60753000000,7331752.94542
20230,1534069.02772000000,7327192.06125
20231,1533137.49402000000,7326721.51857
20232,1537665.27966000000,7328700.58149
20233,1536549.92166000000,7326426.30858
20234,1531917.15922000000,7326577.46205
20235,1532774.82554000000,7325663.06318
20236,1482114.48198000000,7311789.27723
20237,1484719.45283000000,7311793.11562
20238,1487235.35701000000,7311722.33574
20239,1489984.46704000000,7310503.25290
20240,1492864.70842000000,7309940.26304
20241,1496856.19263000000,7301127.78772
20242,1507133.62214000000,7311638.33622
20243,1507540.48536000000,7310989.67914
20244,1507326.86263000000,7310610.82781
20245,1482100.95205000000,7309183.77509
20246,1500502.43832000000,7381001.55538
20247,1494824.24710000000,7377217.44633
20248,1530033.91135000000,7328155.64930
20249,1497763.33747000000,7367116.72382
20250,1521388.86157000000,7310150.72134
20251,1594072.03956000000,7199929.62554
20252,1531649.64910000000,7326046.12173
20253,1602061.64398000000,7211417.25624
20254,1602295.87238000000,7210642.77616
20255,1536180.25803000000,7360747.72155
20256,1520965.37444000000,7309789.07086
20257,1536628.53759000000,7320299.43649
20258,1520758.83976000000,7309179.96016
20259,1520051.10489000000,7309236.71214
20260,1520912.40873000000,7308418.15965
20261,1602391.70166000000,7221443.51012
20262,1603367.72089000000,7220316.42831
20263,1615165.66187000000,7201771.49784
20264,1602529.03695000000,7210907.47798
20265,1603398.65306000000,7212195.71370
20266,1598513.04180000000,7215025.14350
20267,1503721.84986000000,7355356.15056
20268,1504897.32106000000,7359251.85951
20269,1510391.20094000000,7359234.20606
20270,1584308.25352000000,7268519.47246
20271,1515596.38208000000,7359201.74972
20272,1519905.51261000000,7359190.38914
20273,1522639.03747000000,7359235.61410
20274,1570372.74514000000,7281855.24260
20275,1552904.15137000000,7170432.38364
20276,1606806.01627000000,7219693.34792
20277,1607039.50805000000,7219076.07685
20278,1602540.98901000000,7217706.88891
20279,1552519.05591000000,7169907.55928
20280,1525020.01808000000,7360667.04024
20281,1527099.74131000000,7360735.04066
20282,1538061.38051000000,7319587.31598
20283,1537021.04548000000,7319522.17887
20284,1504165.41950000000,7384343.91817
20285,1537857.78234000000,7431604.78730
20286,1533098.11292000000,7431728.29036
20287,1501655.30747000000,7390512.49141
20288,1500699.08890000000,7404356.55444
20289,1500507.07443000000,7406347.56303
20290,1494734.33403000000,7412562.92521
20291,1494745.71702000000,7423061.86962
20292,1494788.91994000000,7432589.61856
20293,1537036.04604000000,7364421.85304
20294,1533116.20030000000,7380716.65086
20295,1530139.38031000000,7328170.42510
20296,1529733.89625000000,7328560.27944
20297,1529652.41471000000,7328720.93982
20298,1484710.87923000000,7309504.75984
20299,1494861.12578000000,7450670.48592
20300,1550787.26754000000,7305464.42659
20301,1500514.67753000000,7450339.04078
20302,1527252.47748000000,7357096.05196
20303,1527479.08398000000,7355351.40178
20304,1528247.90865000000,7354627.23680
20305,1528274.99246000000,7349901.52182
20306,1528659.23116000000,7348788.70994
20307,1529320.18814000000,7347845.58447
20308,1531659.32359000000,7346333.84477
20309,1577956.44910000000,7193057.29032
20310,1513590.26740000000,7425409.28052
20311,1515940.24147000000,7425396.61505
20312,1518415.72441000000,7428085.75271
20313,1522278.79652000000,7428626.64109
20314,1494738.39454000000,7371346.57402
20315,1587875.99137000000,7192968.64388
20316,1591963.42730000000,7193845.14457
20317,1487343.93406000000,7309426.18814
20318,1489976.82730000000,7308983.80650
20319,1492675.31543000000,7308982.11964
20320,1547330.68942000000,7304792.80466
20321,1541251.72530000000,7304933.21845
20322,1539820.74863000000,7305064.00105
20323,1538658.25364000000,7305408.80404
20324,1535545.85859000000,7305792.06804
20325,1532573.61701000000,7305703.72348
20326,1528672.98281000000,7305655.51458
20327,1525968.08179000000,7304853.55201
20328,1524569.60525000000,7304903.48661
20329,1523238.01037000000,7305088.26656
20330,1520527.82134000000,7308990.85733
20331,1519632.77284000000,7309602.10718
20332,1518203.17681000000,7309885.70471
20333,1515071.89638000000,7309286.45933
20334,1508156.10668000000,7307823.64407
20335,1499802.36913000000,7309121.01488
20336,1524537.86112000000,7301022.87946
20337,1589953.25620000000,7265616.53222
20338,1525438.72284000000,7329361.85250
20339,1530074.10567000000,7323932.50362
20340,1555806.10370000000,7304046.11721
20341,1556738.53988000000,7303345.30618
20342,1593570.25063000000,7260164.24128
20343,1534271.33914000000,7318963.09769
20344,1570894.40994000000,7282420.35275
20345,1593594.03943000000,7251006.45316
20346,1498297.45537000000,7308694.87809
20347,1479110.27025000000,7296361.13441
20349,1472763.94319000000,7291593.58960
20350,1505675.27599000000,7620054.45207
20351,1573755.59192000000,7288283.01958
20352,1573108.09470000000,7288100.43895
20353,1571442.21626000000,7288068.62044
20354,1569581.67816000000,7286872.81065
20355,1569410.26762000000,7285552.41116
20356,1571094.43602000000,7282183.62727
20357,1573853.12384000000,7277496.13517
20358,1575555.63081000000,7274517.51439
20359,1581126.17152000000,7270547.61836
20360,1582039.86633000000,7270662.67758
20361,1582248.54772000000,7270356.58805
20362,1564042.93881000000,7179740.99751
20370,1606740.48671000000,7236663.63191
20371,1500029.59449000000,7296965.11235
20372,1490691.67171000000,7287928.09558
20375,1490756.18846000000,7287908.91980
20376,1487076.50427000000,7280450.45392
20377,1569220.55889000000,7283979.72505
20378,1566960.35921000000,7284356.86058
20379,1472945.15013000000,7293251.35256
20380,1473657.14769000000,7294448.05317
20381,1473762.43844000000,7296033.38094
20382,1473780.43275000000,7298598.45419
20383,1473846.68481000000,7301294.50606
20384,1474603.84209000000,7302670.96619
20385,1475302.89440000000,7303859.80708
20386,1475977.02708000000,7304998.08813
20387,1476789.87665000000,7306572.02306
20388,1476791.05065000000,7309218.70521
20389,1476493.54309000000,7301260.64800
20390,1487276.74820000000,7301014.00172
20391,1569670.41725000000,7281815.06063
20392,1487537.27675000000,7301066.31978
20393,1487755.61549000000,7301048.20374
20394,1497849.53958000000,7301115.24331
20395,1488181.50284000000,7300817.71624
20396,1488340.87971000000,7300789.14380
20397,1488523.43830000000,7300831.46544
20398,1488773.45375000000,7300936.08923
20399,1488997.30550000000,7300975.69863
20400,1490312.60493000000,7300960.91441
20401,1476588.86673000000,7303865.20587
20402,1481919.15979000000,7303840.35505
20403,1475928.80018000000,7282725.82443
20404,1476001.62047000000,7287607.12205
20405,1476045.73884000000,7293252.95894
20406,1476409.38379000000,7295983.17644
20407,1476459.58752000000,7298630.12580
20408,1544795.80120000000,7313607.11306
20409,1479105.73932000000,7296005.18658
20410,1481831.46243000000,7298540.83500
20411,1479291.81524000000,7290300.91438
20412,1569174.00285000000,7281699.50646
20413,1572580.30708000000,7282242.18828
20414,1479563.81839000000,7294552.66328
20415,1481710.82500000000,7290599.53055
20416,1481876.52146000000,7290081.75208
20417,1481762.08723000000,7293246.88185
20418,1480336.18423000000,7295972.53863
20419,1480574.66933000000,7295907.75965
20420,1544813.18717000000,7313622.18810
20422,1486009.93420000000,7280479.62950
20423,1498889.70505000000,7301240.28819
20424,1479512.12913000000,7265023.94574
20425,1480640.87456000000,7265773.59688
20426,1486005.23742000000,7282708.58968
20427,1493108.40316000000,7283490.19282
20430,1497983.54444000000,7269134.69383
20431,1496676.71345000000,7271556.45482
20432,1496918.67154000000,7271079.35238
20433,1500171.19446000000,7259034.83006
20434,1472502.38923000000,7282703.01126
20435,1500325.34915000000,7302516.89076
20436,1500779.22244000000,7302693.16633
20437,1501059.41976000000,7302868.44939
20438,1493621.15050000000,7301296.99844
20439,1493655.38062000000,7301311.90068
20440,1489929.36412000000,7290114.22392
20441,1565997.14560000000,7179936.10519
20442,1587218.18232000000,7204698.14124
20446,1488183.48885000000,7285277.68853
20447,1487468.13585000000,7283730.77918
20448,1489254.97911000000,7285920.09568
20449,1487520.88377000000,7274152.98567
20450,1487647.46852000000,7270952.58703
20451,1488776.86653000000,7268383.92554
20452,1492272.84016000000,7265237.91546
20453,1487490.69317000000,7279446.37366
20454,1490134.88637000000,7280438.27704
20455,1488581.80018000000,7286897.21588
20456,1583540.46911000000,7178776.84392
20457,1489867.60729000000,7291558.56399
20458,1487501.00373000000,7276228.46147
20459,1583240.38348000000,7263379.41185
20460,1493140.88900000000,7263537.27183
20461,1493440.37932000000,7259882.55954
20462,1494197.66928000000,7257843.96366
20463,1499438.90753000000,7251670.04422
20464,1499560.24411000000,7251659.70848
20465,1496165.47245000000,7255947.27368
20466,1494322.39311000000,7257918.07463
20467,1493562.74529000000,7259927.84624
20468,1493263.44539000000,7263549.11712
20469,1492406.28992000000,7265294.41340
20470,1488820.82038000000,7268495.65203
20471,1487747.66666000000,7270975.45334
20472,1487601.42206000000,7274137.35504
20473,1487605.63019000000,7276221.01326
20475,1487587.27512000000,7279438.87977
20476,1487546.89376000000,7283723.35718
20477,1488254.55529000000,7285238.73641
20478,1601545.62752000000,7232278.82106
20479,1609343.82796000000,7225175.05805
20481,1501584.79862000000,7302847.29037
20482,1503304.49892000000,7302820.33724
20483,1504091.60196000000,7302565.20532
20484,1504866.87064000000,7302257.39187
20485,1549970.53763000000,7300892.68184
20486,1550297.31118000000,7300945.49303
20487,1550616.42159000000,7301090.16065
20488,1550825.34996000000,7301209.65517
20489,1551127.65896000000,7301395.48494
20490,1495124.18599000000,7290383.49251
20492,1494532.38400000000,7287410.28092
20493,1580459.31677000000,7252886.35997
20494,1492922.84434000000,7286288.40851
20495,1481321.03309000000,7297248.11683
20496,1526519.76608000000,7331690.26048
20497,1499248.86833000000,7275000.22560
20498,1499211.41036000000,7277758.41256
20499,1500156.84212000000,7261622.18197
20500,1500147.42411000000,7267159.53737
20501,1500033.46660000000,7270259.74992
20502,1499508.20284000000,7271472.89919
20503,1499309.21758000000,7272741.93659
20504,1486021.52237000000,7269796.14097
20505,1480034.10689000000,7277837.90191
20506,1481066.81327000000,7287605.55349
20507,1491358.78386000000,7267095.43896
20508,1491347.98537000000,7272493.55583
20509,1494011.42109000000,7272450.02260
20510,1495752.41081000000,7273118.82640
20511,1505167.30244000000,7301840.41903
20512,1508475.45656000000,7311987.37180
20513,1508701.18828000000,7312397.62852
20514,1509123.89176000000,7312746.09369
20515,1509508.62192000000,7312858.39967
20516,1527084.84116000000,7330908.92384
20517,1516235.20693000000,7312368.40754
20518,1517094.37179000000,7312986.79087
20519,1517676.88299000000,7313423.47950
20520,1598040.04842000000,7251751.99603
20521,1511178.72275000000,7311963.61891
20522,1526472.16355000000,7331796.45697
20523,1525346.88487000000,7332935.69868
20524,1576225.10243000000,7263792.09866
20525,1516919.83199000000,7311374.72483
20526,1517421.27877000000,7311351.20462
20527,1585467.39046000000,7260482.22502
20528,1518798.58252000000,7311150.09205
20529,1552955.19655000000,7303354.58199
20530,1517908.22225000000,7311470.89592
20531,1519138.42748000000,7311057.81709
20532,1520140.96981000000,7310957.74485
20533,1520999.37765000000,7310489.34857
20534,1519841.79323000000,7311036.94067
20535,1492234.01673000000,7303720.96534
20536,1487356.40515000000,7305039.58805
20537,1487301.05250000000,7302362.18863
20538,1488546.74824000000,7303708.65109
20539,1495076.46338000000,7288202.87806
20540,1486010.24526000000,7277846.13775
20541,1486003.27309000000,7275166.30381
20542,1485989.34216000000,7267138.34754
20543,1475152.38227000000,7261851.51998
20544,1475159.93047000000,7259235.77729
20545,1480591.29258000000,7261867.72471
20546,1480555.46661000000,7259191.68193
20547,1472528.60264000000,7259276.47264
20548,1472580.26528000000,7261925.54246
20549,1553048.38211000000,7303548.93443
20550,1552595.90314000000,7302975.36987
20551,1472622.74244000000,7267184.22254
20552,1472662.78441000000,7269926.92299
20553,1472501.79411000000,7271304.20218
20554,1470054.72729000000,7278083.77791
20555,1470146.67835000000,7276608.65581
20556,1470110.95863000000,7280592.97889
20557,1470326.42764000000,7281697.88526
20558,1471766.82155000000,7278121.39784
20559,1472325.24214000000,7277846.16213
20560,1477933.82059000000,7261860.03437
20561,1488652.41256000000,7267119.91568
20562,1477902.47032000000,7259223.55507
20563,1494198.42321000000,7279362.49789
20564,1493807.87446000000,7280845.03316
20565,1493795.83793000000,7281059.36649
20566,1493183.07124000000,7281675.81024
20567,1493007.05341000000,7281927.76975
20568,1493005.59003000000,7282184.28788
20569,1493142.52516000000,7282537.79307
20570,1493184.18059000000,7282730.42566
20571,1496711.39770000000,7279843.81713
20572,1496727.00660000000,7280412.25484
20573,1498289.30909000000,7280515.63922
20574,1497459.77348000000,7280691.67988
20575,1492008.86389000000,7280283.98843
20576,1493204.56413000000,7279296.57354
20577,1495492.61202000000,7279595.84052
