TAZ_Forecast_Idx,YEAR,CO_FIPS,TAZID,CO_TAZID,TOTPOP,GQ_Pop,HH_Pop,HH,HH_Size,POP_00_17,POP_18_64,POP_65P,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,CO_NAME
580_2019,2019,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2020,2020,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2021,2021,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2022,2022,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2023,2023,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2024,2024,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2025,2025,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2026,2026,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2027,2027,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2028,2028,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2029,2029,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2030,2030,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2031,2031,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2032,2032,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2033,2033,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2034,2034,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2035,2035,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2036,2036,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2037,2037,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2038,2038,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2039,2039,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2040,2040,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2041,2041,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2042,2042,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2043,2043,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2044,2044,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2045,2045,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2046,2046,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2047,2047,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2048,2048,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2049,2049,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2050,2050,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2051,2051,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2052,2052,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2053,2053,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2054,2054,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2055,2055,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2056,2056,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2057,2057,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2058,2058,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2059,2059,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
580_2060,2060,57,580,570580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2010,2010,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2011,2011,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2012,2012,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2013,2013,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2014,2014,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2015,2015,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2016,2016,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2017,2017,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2018,2018,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2019,2019,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2020,2020,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2021,2021,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2022,2022,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2023,2023,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2024,2024,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2025,2025,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2026,2026,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2027,2027,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2028,2028,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2029,2029,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2030,2030,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2031,2031,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2032,2032,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2033,2033,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2034,2034,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2035,2035,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2036,2036,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2037,2037,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2038,2038,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2039,2039,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2040,2040,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2041,2041,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2042,2042,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2043,2043,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2044,2044,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2045,2045,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2046,2046,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2047,2047,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2048,2048,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2049,2049,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2050,2050,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2051,2051,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2052,2052,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2053,2053,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2054,2054,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2055,2055,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2056,2056,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2057,2057,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2058,2058,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2059,2059,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
581_2060,2060,57,581,570581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weber
898_2010,2010,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2011,2011,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2012,2012,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2013,2013,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2014,2014,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2015,2015,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2016,2016,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2017,2017,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2018,2018,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2019,2019,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2020,2020,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2021,2021,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2022,2022,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2023,2023,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2024,2024,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2025,2025,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2026,2026,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2027,2027,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2028,2028,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2029,2029,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2030,2030,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2031,2031,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2032,2032,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2033,2033,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2034,2034,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2035,2035,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2036,2036,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2037,2037,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2038,2038,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2039,2039,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2040,2040,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2041,2041,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2042,2042,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2043,2043,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2044,2044,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2045,2045,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2046,2046,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2047,2047,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2048,2048,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2049,2049,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2050,2050,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2051,2051,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2052,2052,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2053,2053,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2054,2054,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2055,2055,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2056,2056,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2057,2057,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2058,2058,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2059,2059,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
898_2060,2060,11,898,110898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2010,2010,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2011,2011,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2012,2012,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2013,2013,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2014,2014,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2015,2015,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2016,2016,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2017,2017,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2018,2018,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2019,2019,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2020,2020,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2021,2021,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2022,2022,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2023,2023,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2024,2024,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2025,2025,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2026,2026,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2027,2027,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2028,2028,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2029,2029,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2030,2030,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2031,2031,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2032,2032,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2033,2033,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2034,2034,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2035,2035,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2036,2036,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2037,2037,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2038,2038,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2039,2039,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2040,2040,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2041,2041,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2042,2042,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2043,2043,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2044,2044,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2045,2045,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2046,2046,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2047,2047,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2048,2048,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2049,2049,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2050,2050,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2051,2051,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2052,2052,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2053,2053,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2054,2054,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2055,2055,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2056,2056,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2057,2057,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2058,2058,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2059,2059,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
899_2060,2060,11,899,110899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis
900_2010,2010,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2011,2011,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2012,2012,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2013,2013,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2014,2014,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2015,2015,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2016,2016,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2017,2017,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2018,2018,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2019,2019,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2020,2020,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2021,2021,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2022,2022,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2023,2023,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2024,2024,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2025,2025,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2026,2026,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2027,2027,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2028,2028,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2029,2029,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2030,2030,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2031,2031,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2032,2032,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2033,2033,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2034,2034,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2035,2035,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2036,2036,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2037,2037,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2038,2038,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2039,2039,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
900_2040,2040,49,900,490900,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Davis
