;TAZID,CO_TAZID,FM_MING,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1499,350594,0,85912,0,0,0,35,SALT LAKE
1500,350595,0,62937,0,0,0,35,SALT LAKE
1501,350596,0,106825,406,0,0,35,SALT LAKE
1502,350597,0,96711,513,0,0,35,SALT LAKE
1503,350598,0,106978,0,0,0,35,SALT LAKE
1504,350599,0,106986,295,0,0,35,SALT LAKE
1505,350600,0,55182,324,0,0,35,SALT LAKE
1506,350601,0,49157,0,0,0,35,SALT LAKE
1507,350602,0,46273,0,0,0,35,SALT LAKE
1508,350603,0,90985,0,0,0,35,SALT LAKE
1509,350604,0,106530,0,0,0,35,SALT LAKE
1510,350605,0,71881,0,0,0,35,SALT LAKE
1511,350606,0,51794,0,0,0,35,SALT LAKE
1512,350607,0,74894,0,0,0,35,SALT LAKE
1513,350608,0,52063,0,0,0,35,SALT LAKE
1514,350609,0,41199,0,0,0,35,SALT LAKE
1515,350610,0,81057,0,0,0,35,SALT LAKE
1516,350611,0,56355,0,0,0,35,SALT LAKE
1517,350612,0,121244,0,0,0,35,SALT LAKE
1518,350613,0,76631,0,0,0,35,SALT LAKE
1519,350614,0,60917,0,726,0,35,SALT LAKE
1520,350615,0,60952,0,0,0,35,SALT LAKE
1521,350616,0,86077,0,0,0,35,SALT LAKE
1522,350617,0,52063,0,0,0,35,SALT LAKE
1523,350618,0,41199,0,0,0,35,SALT LAKE
1524,350619,0,81057,398,0,0,35,SALT LAKE
1525,350620,0,49685,0,0,0,35,SALT LAKE
1526,350621,0,121244,654,0,0,35,SALT LAKE
1527,350622,0,76631,0,0,0,35,SALT LAKE
1528,350623,0,124702,0,0,0,35,SALT LAKE
1529,350624,0,53280,0,0,0,35,SALT LAKE
1530,350625,0,108749,470,840,2138,35,SALT LAKE
1531,350626,0,117068,0,0,0,35,SALT LAKE
1532,350627,0,38438,0,0,0,35,SALT LAKE
1533,350628,0,38438,0,0,0,35,SALT LAKE
1534,350629,0,38438,0,0,0,35,SALT LAKE
1535,350630,0,38438,0,0,0,35,SALT LAKE
1536,350631,0,49408,0,0,0,35,SALT LAKE
1537,350632,0,49629,0,0,0,35,SALT LAKE
1538,350633,0,48753,0,0,0,35,SALT LAKE
1539,350634,1.334090049,45123,567,0,0,35,SALT LAKE
1540,350635,1.334090049,45123,0,0,0,35,SALT LAKE
1541,350636,0,62849,0,0,0,35,SALT LAKE
1542,350637,0,62849,0,0,0,35,SALT LAKE
1543,350638,0,50696,0,0,0,35,SALT LAKE
1544,350639,0,50696,0,0,0,35,SALT LAKE
1545,350640,0,64742,0,0,0,35,SALT LAKE
1546,350641,0,78750,0,0,0,35,SALT LAKE
1547,350642,0,59820,0,0,0,35,SALT LAKE
1548,350643,0,62016,0,0,0,35,SALT LAKE
1549,350644,0,47981,0,0,0,35,SALT LAKE
1550,350645,0,64742,0,0,0,35,SALT LAKE
1551,350646,0,55224,0,0,0,35,SALT LAKE
1552,350647,0,78750,0,0,0,35,SALT LAKE
1553,350648,0,59820,0,0,0,35,SALT LAKE
1554,350649,0,143361,397,603,0,35,SALT LAKE
1555,350650,0,146175,0,0,0,35,SALT LAKE
1556,350651,0,59906,0,0,0,35,SALT LAKE
1557,350652,0,66195,0,0,0,35,SALT LAKE
1558,350653,0,58960,0,0,0,35,SALT LAKE
1559,350654,0,47504,724,0,0,35,SALT LAKE
1560,350655,0,47848,637,0,0,35,SALT LAKE
1561,350656,0,50979,0,565,0,35,SALT LAKE
1562,350657,0,66086,428,710,0,35,SALT LAKE
1563,350658,0,85020,0,0,0,35,SALT LAKE
1564,350659,0,69902,342,0,0,35,SALT LAKE
1565,350660,0,66698,0,0,0,35,SALT LAKE
1566,350661,0,73196,0,0,2265,35,SALT LAKE
1567,350662,0,47310,346,0,0,35,SALT LAKE
1568,350663,0,51187,0,0,0,35,SALT LAKE
1569,350664,0,37570,0,0,0,35,SALT LAKE
1570,350665,0,77608,574,0,0,35,SALT LAKE
1571,350666,0,74875,0,0,0,35,SALT LAKE
1572,350667,0,64459,0,0,0,35,SALT LAKE
1573,350668,0,58856,0,0,0,35,SALT LAKE
1574,350669,0,65114,0,0,0,35,SALT LAKE
1575,350670,0,69166,447,0,0,35,SALT LAKE
1576,350671,0,56691,430,0,0,35,SALT LAKE
1577,350672,0,41323,0,0,0,35,SALT LAKE
1578,350673,0,41142,0,0,0,35,SALT LAKE
1579,350674,0,65114,0,0,0,35,SALT LAKE
1580,350675,0,60975,0,0,0,35,SALT LAKE
1581,350676,0,73963,0,1218,0,35,SALT LAKE
1582,350677,0,35964,0,0,0,35,SALT LAKE
1583,350678,0,78846,0,0,0,35,SALT LAKE
1584,350679,0,79994,0,0,0,35,SALT LAKE
1585,350680,0,77028,520,0,0,35,SALT LAKE
1586,350681,0,83761,0,0,0,35,SALT LAKE
1587,350682,0,72190,0,0,0,35,SALT LAKE
1588,350683,0,68224,0,0,0,35,SALT LAKE
1589,350684,0,46164,606,0,0,35,SALT LAKE
1590,350685,0,53461,0,0,0,35,SALT LAKE
1591,350686,1.334090049,75254,0,0,0,35,SALT LAKE
1592,350687,0,37528,0,0,0,35,SALT LAKE
1593,350688,0,55258,0,0,0,35,SALT LAKE
1594,350689,0,62034,0,0,0,35,SALT LAKE
1595,350690,0,64390,0,0,0,35,SALT LAKE
1596,350691,0,67650,0,0,0,35,SALT LAKE
1597,350692,0,83761,0,0,0,35,SALT LAKE
1598,350693,0,51667,751,21,1876,35,SALT LAKE
1599,350694,0,62357,0,0,0,35,SALT LAKE
1600,350695,0,51097,0,0,0,35,SALT LAKE
1601,350696,0,80135,541,0,0,35,SALT LAKE
1602,350697,0,80682,0,1129,0,35,SALT LAKE
1603,350698,0,53825,0,0,0,35,SALT LAKE
1604,350699,0,53825,0,0,0,35,SALT LAKE
1605,350700,0,54653,0,0,0,35,SALT LAKE
1606,350701,0,65090,698,0,0,35,SALT LAKE
1607,350702,0,83027,748,0,0,35,SALT LAKE
1608,350703,0,45908,0,0,0,35,SALT LAKE
1609,350704,0,80018,483,0,0,35,SALT LAKE
1610,350705,0,104764,0,0,0,35,SALT LAKE
1611,350706,0,82610,0,0,0,35,SALT LAKE
1612,350707,0,93494,0,0,0,35,SALT LAKE
1613,350708,0,91804,0,0,0,35,SALT LAKE
1614,350709,0,88816,0,0,0,35,SALT LAKE
1615,350710,1.334090049,38438,0,0,0,35,SALT LAKE
1616,350711,0,41809,0,0,0,35,SALT LAKE
1617,350712,0,57188,0,0,0,35,SALT LAKE
1618,350713,0,41809,0,0,0,35,SALT LAKE
1619,350714,0,41809,0,0,0,35,SALT LAKE
1620,350715,0,41809,0,0,0,35,SALT LAKE
1621,350716,0,41809,0,0,0,35,SALT LAKE
1622,350717,0,69450,0,0,0,35,SALT LAKE
1623,350718,0,35292,0,0,0,35,SALT LAKE
1624,350719,0,69450,0,0,0,35,SALT LAKE
1625,350720,0,41906,0,0,0,35,SALT LAKE
1626,350721,0,57188,0,0,0,35,SALT LAKE
1627,350722,54.69769202,41809,0,0,0,35,SALT LAKE
1628,350723,0,41809,0,0,0,35,SALT LAKE
1629,350724,0,33483,0,0,0,35,SALT LAKE
1630,350725,0,64843,0,0,0,35,SALT LAKE
1631,350726,0,81081,714,0,0,35,SALT LAKE
1632,350727,0,59361,0,0,0,35,SALT LAKE
1633,350728,0,41809,0,0,0,35,SALT LAKE
1634,350729,0,41809,0,0,0,35,SALT LAKE
1635,350730,0,39710,0,0,0,35,SALT LAKE
1636,350731,0,90223,493,0,0,35,SALT LAKE
1637,350732,0,59906,0,0,0,35,SALT LAKE
1638,350733,0,54880,0,0,0,35,SALT LAKE
1639,350734,0,105456,0,0,0,35,SALT LAKE
1640,350735,0,54736,0,0,0,35,SALT LAKE
1641,350736,0,83071,0,0,0,35,SALT LAKE
1642,350737,0,83071,0,0,0,35,SALT LAKE
1643,350738,0,83071,0,0,1464,35,SALT LAKE
1644,350739,0,40099,0,899,0,35,SALT LAKE
1645,350740,1.334090049,59543,0,0,0,35,SALT LAKE
1646,350741,0,49716,329,0,0,35,SALT LAKE
1647,350742,0,53257,0,0,0,35,SALT LAKE
1648,350743,0,100118,482,681,0,35,SALT LAKE
1649,350744,0,73990,0,0,0,35,SALT LAKE
1650,350745,0,73990,527,0,0,35,SALT LAKE
1651,350746,0,51572,0,0,0,35,SALT LAKE
1652,350747,0,96932,0,0,0,35,SALT LAKE
1653,350748,0,57679,496,0,2210,35,SALT LAKE
1654,350749,0,88816,0,0,0,35,SALT LAKE
1655,350750,0,55874,0,0,0,35,SALT LAKE
1656,350751,0,54736,361,0,0,35,SALT LAKE
1657,350752,0,50488,0,0,0,35,SALT LAKE
1658,350753,0,50488,0,0,0,35,SALT LAKE
1659,350754,0,50488,367,0,0,35,SALT LAKE
1660,350755,0,84106,0,0,0,35,SALT LAKE
1661,350756,0,51537,437,0,0,35,SALT LAKE
1662,350757,0,84106,0,0,0,35,SALT LAKE
1663,350758,0,84441,0,0,0,35,SALT LAKE
1664,350759,1.334090049,62954,0,0,0,35,SALT LAKE
1665,350760,0,98114,0,0,0,35,SALT LAKE
1666,350761,0,55874,0,0,0,35,SALT LAKE
1667,350762,0,55874,0,0,0,35,SALT LAKE
1668,350763,0,51755,0,0,0,35,SALT LAKE
1669,350764,0,60198,0,0,0,35,SALT LAKE
1670,350765,0,58042,0,0,0,35,SALT LAKE
1671,350766,0,73178,0,0,0,35,SALT LAKE
1672,350767,0,56575,0,0,0,35,SALT LAKE
1673,350768,0,81339,650,0,0,35,SALT LAKE
1674,350769,0,110709,0,0,0,35,SALT LAKE
1675,350770,0,166479,587,0,0,35,SALT LAKE
1676,350771,1.334090049,62094,0,0,1574,35,SALT LAKE
1677,350772,0,117566,563,0,0,35,SALT LAKE
1678,350773,0,91816,0,0,0,35,SALT LAKE
1679,350774,0,99320,0,0,0,35,SALT LAKE
1680,350775,0,121637,0,0,0,35,SALT LAKE
1681,350776,0,129537,0,0,0,35,SALT LAKE
1682,350777,0,99320,0,0,0,35,SALT LAKE
1683,350778,0,68371,528,113,0,35,SALT LAKE
1684,350779,0,92545,0,0,0,35,SALT LAKE
1685,350780,0,69155,0,0,0,35,SALT LAKE
1686,350781,0,43977,0,895,0,35,SALT LAKE
1687,350782,0,142825,0,0,0,35,SALT LAKE
1688,350783,0,74779,380,620,0,35,SALT LAKE
1689,350784,4.002270148,47369,0,0,0,35,SALT LAKE
1690,350785,0,66454,0,0,0,35,SALT LAKE
1691,350786,0,97142,0,0,0,35,SALT LAKE
1692,350787,0,93777,0,0,0,35,SALT LAKE
1693,350788,0,125952,0,0,0,35,SALT LAKE
1694,350789,0,111706,512,0,0,35,SALT LAKE
1695,350790,0,138546,0,0,0,35,SALT LAKE
1696,350791,0,63565,0,0,0,35,SALT LAKE
1697,350792,0,97142,447,0,0,35,SALT LAKE
1698,350793,0,125952,0,0,0,35,SALT LAKE
1699,350794,0,125952,0,0,0,35,SALT LAKE
1700,350795,0,149495,0,0,0,35,SALT LAKE
1701,350796,0,80566,467,0,0,35,SALT LAKE
1702,350797,0,55718,366,89,0,35,SALT LAKE
1703,350798,0,48875,0,0,0,35,SALT LAKE
1704,350799,0,98904,0,0,0,35,SALT LAKE
1705,350800,0,76350,0,0,0,35,SALT LAKE
1706,350801,0,48568,0,0,0,35,SALT LAKE
1707,350802,0,50508,0,0,0,35,SALT LAKE
1708,350803,0,76385,0,0,0,35,SALT LAKE
1709,350804,0,104764,0,0,0,35,SALT LAKE
1710,350805,0,111155,0,0,0,35,SALT LAKE
1711,350806,0,93494,0,0,0,35,SALT LAKE
1712,350807,0,59644,0,0,0,35,SALT LAKE
1713,350808,0,65595,0,0,0,35,SALT LAKE
1714,350809,0,79063,0,0,0,35,SALT LAKE
1715,350810,0,99326,0,0,0,35,SALT LAKE
1716,350811,0,99326,723,0,0,35,SALT LAKE
1717,350812,0,99326,0,0,0,35,SALT LAKE
1718,350813,0,99326,666,0,0,35,SALT LAKE
1719,350814,0,99326,0,0,0,35,SALT LAKE
1720,350815,0,55718,0,0,0,35,SALT LAKE
1721,350816,0,83407,0,0,0,35,SALT LAKE
1722,350817,0,80953,616,0,0,35,SALT LAKE
1723,350818,0,75377,560,0,0,35,SALT LAKE
1724,350819,0,96192,494,0,0,35,SALT LAKE
1725,350820,0,58791,246,1094,0,35,SALT LAKE
1726,350821,0,77187,515,0,0,35,SALT LAKE
1727,350822,0,65595,0,0,0,35,SALT LAKE
1728,350823,0,79063,0,0,0,35,SALT LAKE
1729,350824,0,98769,0,0,0,35,SALT LAKE
1730,350825,0,99326,0,0,0,35,SALT LAKE
1731,350826,0,97427,0,0,0,35,SALT LAKE
1732,350827,0,97427,1150,0,0,35,SALT LAKE
1733,350828,0,97427,577,227,0,35,SALT LAKE
1734,350829,0,100890,0,1361,0,35,SALT LAKE
1735,350830,0,102819,781,0,0,35,SALT LAKE
1736,350831,0,55718,0,0,0,35,SALT LAKE
1737,350832,0,79444,0,0,0,35,SALT LAKE
1738,350833,0,72021,0,0,0,35,SALT LAKE
1739,350834,0,54164,1207,0,0,35,SALT LAKE
1740,350835,0,67567,0,0,0,35,SALT LAKE
1741,350836,0,74159,0,896,1795,35,SALT LAKE
1742,350837,0,66291,0,0,0,35,SALT LAKE
1743,350838,0,66291,0,0,0,35,SALT LAKE
1744,350839,0,57444,0,0,0,35,SALT LAKE
1745,350840,0,81590,0,0,0,35,SALT LAKE
1746,350841,0,97427,954,1433,0,35,SALT LAKE
1747,350842,0,97427,0,0,0,35,SALT LAKE
1748,350843,0,97427,0,0,0,35,SALT LAKE
1749,350844,0,92040,565,0,0,35,SALT LAKE
1750,350845,0,92196,0,0,0,35,SALT LAKE
1751,350846,0,54519,0,0,0,35,SALT LAKE
1752,350847,0,81365,573,0,0,35,SALT LAKE
1753,350848,0,81365,0,0,163,35,SALT LAKE
1754,350849,0,57444,0,0,0,35,SALT LAKE
1755,350850,0,97427,0,0,0,35,SALT LAKE
1756,350851,0,97427,0,0,0,35,SALT LAKE
1757,350852,0,56502,0,0,0,35,SALT LAKE
1758,350853,0,72694,676,0,2749,35,SALT LAKE
1759,350854,0,79444,0,0,0,35,SALT LAKE
1760,350855,0,71395,0,0,414,35,SALT LAKE
1761,350856,0,71395,0,0,0,35,SALT LAKE
1762,350857,0,73487,0,0,0,35,SALT LAKE
1763,350858,0,81365,0,0,0,35,SALT LAKE
1764,350859,0,58827,0,0,0,35,SALT LAKE
1765,350860,0,81590,719,0,0,35,SALT LAKE
1766,350861,0,76192,0,0,0,35,SALT LAKE
1767,350862,0,56502,0,0,0,35,SALT LAKE
1768,350863,0,97427,0,0,0,35,SALT LAKE
1769,350864,1.334090049,56502,0,0,0,35,SALT LAKE
1770,350865,0,56502,0,0,0,35,SALT LAKE
1771,350866,0,56502,0,0,0,35,SALT LAKE
1772,350867,0,83804,0,0,0,35,SALT LAKE
1773,350868,0,90315,0,0,0,35,SALT LAKE
1774,350869,0,79691,0,0,0,35,SALT LAKE
1775,350870,0,79691,0,0,0,35,SALT LAKE
1776,350871,0,79691,0,0,0,35,SALT LAKE
1777,350872,0,73244,0,0,0,35,SALT LAKE
1778,350873,0,73487,0,0,0,35,SALT LAKE
1779,350874,0,49551,0,0,0,35,SALT LAKE
1780,350875,0,59740,0,0,0,35,SALT LAKE
1781,350876,0,81590,0,0,0,35,SALT LAKE
1782,350877,0,56502,0,0,0,35,SALT LAKE
1783,350878,14.67499054,76192,0,0,0,35,SALT LAKE
1784,350879,0,111741,0,0,0,35,SALT LAKE
1785,350880,0,111741,0,0,0,35,SALT LAKE
1786,350881,0,60946,0,0,0,35,SALT LAKE
1787,350882,0,57679,552,0,0,35,SALT LAKE
1788,350883,0,65378,0,0,0,35,SALT LAKE
1789,350884,0,60946,0,0,0,35,SALT LAKE
1790,350885,0,60946,0,0,0,35,SALT LAKE
1791,350886,0,39291,0,0,0,35,SALT LAKE
1792,350887,0,39291,0,0,0,35,SALT LAKE
1793,350888,0,41199,0,0,0,35,SALT LAKE
1794,350889,0,86602,0,0,0,35,SALT LAKE
1795,350890,0,63756,0,0,0,35,SALT LAKE
1796,350891,0,40745,0,0,0,35,SALT LAKE
1797,350892,0,60946,0,0,0,35,SALT LAKE
1798,350893,0,60946,0,0,0,35,SALT LAKE
1799,350894,0,60946,0,0,0,35,SALT LAKE
1800,350895,0,60946,0,0,0,35,SALT LAKE
1801,350896,0,54208,0,0,0,35,SALT LAKE
1802,350897,0,54208,0,0,0,35,SALT LAKE
1803,350898,0,64045,0,0,0,35,SALT LAKE
1804,350899,0,52893,0,0,0,35,SALT LAKE
1805,350900,0,44623,0,0,2194,35,SALT LAKE
1806,350901,0,72052,0,0,0,35,SALT LAKE
1807,350902,0,76203,48,15,40,35,SALT LAKE
1808,350903,0,37668,0,0,0,35,SALT LAKE
1809,350904,0,37668,0,0,0,35,SALT LAKE
1810,350905,0,45967,0,0,0,35,SALT LAKE
1811,350906,0,85973,709,945,0,35,SALT LAKE
1812,350907,0,85973,0,0,0,35,SALT LAKE
1813,350908,0,41529,0,0,0,35,SALT LAKE
1814,350909,0,57978,419,0,0,35,SALT LAKE
1815,350910,0,45967,0,0,0,35,SALT LAKE
1816,350911,0,49675,0,0,0,35,SALT LAKE
1817,350912,0,53734,0,0,0,35,SALT LAKE
1818,350913,0,81457,0,0,0,35,SALT LAKE
1819,350914,0,81457,0,0,0,35,SALT LAKE
1820,350915,0,48336,0,0,0,35,SALT LAKE
1821,350916,0,51003,409,0,0,35,SALT LAKE
1822,350917,0,80568,0,0,0,35,SALT LAKE
1823,350918,0,88737,0,0,0,35,SALT LAKE
1824,350919,0,60734,254,0,0,35,SALT LAKE
1825,350920,0,108592,0,0,0,35,SALT LAKE
1826,350921,0,149495,0,0,0,35,SALT LAKE
1827,350922,0,149495,0,0,0,35,SALT LAKE
1828,350923,0,136616,0,0,0,35,SALT LAKE
1829,350924,0,65715,0,0,0,35,SALT LAKE
1830,350925,0,57947,0,0,0,35,SALT LAKE
1831,350926,0,61673,0,0,0,35,SALT LAKE
1832,350927,0,57947,0,0,0,35,SALT LAKE
1833,350928,0,77272,528,0,0,35,SALT LAKE
1834,350929,0,74521,0,0,0,35,SALT LAKE
1835,350930,0,84600,641,950,0,35,SALT LAKE
1836,350931,0,76969,0,0,0,35,SALT LAKE
1837,350932,0,73569,0,0,0,35,SALT LAKE
1838,350933,0,75198,0,0,0,35,SALT LAKE
1839,350934,0,57947,0,0,0,35,SALT LAKE
1840,350935,0,71040,0,0,2126,35,SALT LAKE
1841,350936,0,116068,0,0,0,35,SALT LAKE
1842,350937,0,115312,0,0,0,35,SALT LAKE
1843,350938,0,90282,0,0,0,35,SALT LAKE
1844,350939,0,120720,0,0,0,35,SALT LAKE
1845,350940,0,91034,0,0,0,35,SALT LAKE
1846,350941,0,98072,462,0,0,35,SALT LAKE
1847,350942,0,102520,0,0,0,35,SALT LAKE
1848,350943,0,102705,0,0,0,35,SALT LAKE
1849,350944,0,75198,0,0,0,35,SALT LAKE
1850,350945,0,59129,0,0,0,35,SALT LAKE
1851,350946,0,41529,0,822,0,35,SALT LAKE
1852,350947,0,85287,447,0,0,35,SALT LAKE
1853,350948,0,78260,0,0,0,35,SALT LAKE
1854,350949,0,78058,0,0,0,35,SALT LAKE
1855,350950,0,72573,0,0,0,35,SALT LAKE
1856,350951,0,76309,0,0,0,35,SALT LAKE
1857,350952,0,94243,572,0,0,35,SALT LAKE
1858,350953,0,137651,389,0,0,35,SALT LAKE
1859,350954,0,99905,441,0,0,35,SALT LAKE
1860,350955,0,98216,0,0,0,35,SALT LAKE
1861,350956,0,37668,0,0,0,35,SALT LAKE
1862,350957,0,32464,0,0,0,35,SALT LAKE
1863,350958,0,32464,0,0,0,35,SALT LAKE
1864,350959,0,74169,0,0,0,35,SALT LAKE
1865,350960,0,73770,0,0,0,35,SALT LAKE
1866,350961,0,62960,0,0,0,35,SALT LAKE
1867,350962,0,82904,0,0,0,35,SALT LAKE
1868,350963,0,100807,635,0,0,35,SALT LAKE
1869,350964,0,116771,0,0,0,35,SALT LAKE
1870,350965,0,76955,0,0,0,35,SALT LAKE
1871,350966,0,45830,0,0,0,35,SALT LAKE
1872,350967,0,45830,0,0,0,35,SALT LAKE
1873,350968,0,62143,0,0,0,35,SALT LAKE
1874,350969,0,30205,0,0,0,35,SALT LAKE
1875,350970,0,62143,0,0,0,35,SALT LAKE
1876,350971,0,30205,0,0,0,35,SALT LAKE
1877,350972,0,53345,577,0,0,35,SALT LAKE
1878,350973,0,62143,0,0,60,35,SALT LAKE
1879,350974,0,68075,0,0,132,35,SALT LAKE
1880,350975,0,82904,0,0,0,35,SALT LAKE
1881,350976,0,62829,0,0,0,35,SALT LAKE
1882,350977,0,101047,0,0,0,35,SALT LAKE
1883,350978,0,98907,484,0,0,35,SALT LAKE
1884,350979,0,121548,0,936,0,35,SALT LAKE
1885,350980,0,76955,0,0,0,35,SALT LAKE
1886,350981,0,45830,0,0,0,35,SALT LAKE
1887,350982,0,45830,0,0,0,35,SALT LAKE
1888,350983,28.01589103,53265,0,0,1996,35,SALT LAKE
1889,350984,0,53265,0,0,0,35,SALT LAKE
1890,350985,0,83700,0,0,0,35,SALT LAKE
1891,350986,0,69002,310,222,91,35,SALT LAKE
1892,350987,0,72647,369,0,0,35,SALT LAKE
1893,350988,0,83356,420,0,0,35,SALT LAKE
1894,350989,0,117605,0,0,0,35,SALT LAKE
1895,350990,0,91031,0,0,0,35,SALT LAKE
1896,350991,0,122645,0,0,0,35,SALT LAKE
1897,350992,0,45830,0,0,0,35,SALT LAKE
1898,350993,0,53265,0,0,0,35,SALT LAKE
1899,350994,0,70392,0,0,0,35,SALT LAKE
1900,350995,0,67464,0,0,0,35,SALT LAKE
1901,350996,0,73279,0,722,0,35,SALT LAKE
1902,350997,0,83356,0,0,0,35,SALT LAKE
1903,350998,0,97838,0,0,0,35,SALT LAKE
1904,350999,0,102608,0,0,0,35,SALT LAKE
1905,351000,0,134555,773,0,0,35,SALT LAKE
1906,351001,0,154331,0,0,0,35,SALT LAKE
1907,351002,0,115747,0,0,0,35,SALT LAKE
1908,351003,144.0817253,78814,0,0,0,35,SALT LAKE
1909,351004,0,86028,0,0,0,35,SALT LAKE
1910,351005,0,91483,0,0,0,35,SALT LAKE
1911,351006,0,51676,644,0,0,35,SALT LAKE
1912,351007,0,66181,0,0,0,35,SALT LAKE
1913,351008,0,54148,0,0,0,35,SALT LAKE
1914,351009,0,98542,0,0,0,35,SALT LAKE
1915,351010,0,140403,0,0,0,35,SALT LAKE
1916,351011,0,155904,0,0,0,35,SALT LAKE
1917,351012,0,155183,0,0,0,35,SALT LAKE
1918,351013,0,78814,0,0,0,35,SALT LAKE
1919,351014,0,78814,0,0,0,35,SALT LAKE
1920,351015,0,63501,0,0,0,35,SALT LAKE
1921,351016,0,74012,0,0,0,35,SALT LAKE
1922,351017,0,71273,0,0,0,35,SALT LAKE
1923,351018,0,104764,0,0,0,35,SALT LAKE
1924,351019,0,113914,0,0,0,35,SALT LAKE
1925,351020,0,105353,0,0,0,35,SALT LAKE
1926,351021,0,132708,0,0,0,35,SALT LAKE
1927,351022,0,155902,0,0,0,35,SALT LAKE
1928,351023,0,78814,0,0,0,35,SALT LAKE
1929,351024,0,63501,459,0,0,35,SALT LAKE
1930,351025,0,74012,0,0,0,35,SALT LAKE
1931,351026,0,102767,483,0,0,35,SALT LAKE
1932,351027,0,111014,0,0,2290,35,SALT LAKE
1933,351028,0,106389,692,0,0,35,SALT LAKE
1934,351029,0,108502,0,0,0,35,SALT LAKE
1935,351030,0,149525,0,0,0,35,SALT LAKE
1936,351031,0,155809,0,0,0,35,SALT LAKE
1937,351032,0,81668,0,0,0,35,SALT LAKE
1938,351033,0,110410,387,1202,0,35,SALT LAKE
1939,351034,0,102567,0,0,0,35,SALT LAKE
1940,351035,0,140424,0,0,0,35,SALT LAKE
1941,351036,0,108053,688,0,0,35,SALT LAKE
1942,351037,0,114582,0,0,0,35,SALT LAKE
1943,351038,0,155809,0,0,0,35,SALT LAKE
1944,351039,0,111741,0,0,0,35,SALT LAKE
1945,351040,0,91525,859,0,0,35,SALT LAKE
1946,351041,0,121008,0,0,0,35,SALT LAKE
1947,351042,0,115611,777,0,0,35,SALT LAKE
1948,351043,0,133486,0,0,0,35,SALT LAKE
1949,351044,0,96995,806,0,0,35,SALT LAKE
1950,351045,0,97218,0,0,0,35,SALT LAKE
1951,351046,0,78447,0,0,0,35,SALT LAKE
1952,351047,0,111429,0,0,0,35,SALT LAKE
1953,351048,0,111741,0,0,0,35,SALT LAKE
1954,351049,0,95609,0,0,0,35,SALT LAKE
1955,351050,0,121008,0,1160,0,35,SALT LAKE
1956,351051,0,108974,0,0,0,35,SALT LAKE
1957,351052,0,126133,0,0,0,35,SALT LAKE
1958,351053,0,105501,0,1348,0,35,SALT LAKE
1959,351054,0,97218,0,0,0,35,SALT LAKE
1960,351055,0,78447,0,0,0,35,SALT LAKE
1961,351056,2.668180098,116012,0,0,0,35,SALT LAKE
1962,351057,1.334090049,116012,0,0,0,35,SALT LAKE
1963,351058,0,78814,0,0,0,35,SALT LAKE
1964,351059,0,111741,0,0,0,35,SALT LAKE
1965,351060,0,111741,0,0,0,35,SALT LAKE
1966,351061,0,111741,0,0,0,35,SALT LAKE
1967,351062,0,111741,866,1286,148,35,SALT LAKE
1968,351063,0,97253,0,0,0,35,SALT LAKE
1969,351064,0,97253,0,0,0,35,SALT LAKE
1970,351065,0,97253,0,0,0,35,SALT LAKE
1971,351066,0,97218,0,0,2477,35,SALT LAKE
1972,351067,0,78814,0,0,0,35,SALT LAKE
1973,351068,0,78814,0,0,0,35,SALT LAKE
1974,351069,0,111741,0,0,0,35,SALT LAKE
1975,351070,0,111741,0,0,0,35,SALT LAKE
1976,351071,0,111741,0,0,0,35,SALT LAKE
1977,351072,0,98787,0,0,0,35,SALT LAKE
1978,351073,0,97253,957,0,0,35,SALT LAKE
1979,351074,0,97253,0,0,0,35,SALT LAKE
1980,351075,0,97253,0,0,0,35,SALT LAKE
1981,351076,0,94859,0,0,0,35,SALT LAKE
1982,351077,0,94859,0,0,0,35,SALT LAKE
1983,351078,0,94026,900,0,0,35,SALT LAKE
1984,351079,0,124040,0,0,0,35,SALT LAKE
1985,351080,0,79751,0,0,0,35,SALT LAKE
1986,351081,0,79751,1045,0,0,35,SALT LAKE
1987,351082,1.334090049,125200,0,0,0,35,SALT LAKE
1988,351083,0,78814,0,0,0,35,SALT LAKE
1989,351084,0,78814,6,3,518,35,SALT LAKE
1990,351085,0,111741,0,0,0,35,SALT LAKE
1991,351086,0,111741,0,0,0,35,SALT LAKE
1992,351087,0,111741,0,0,0,35,SALT LAKE
1993,351088,0,111741,0,0,0,35,SALT LAKE
1994,351089,0,111741,0,0,0,35,SALT LAKE
1995,351090,0,111741,0,0,0,35,SALT LAKE
1996,351091,0,103606,0,0,0,35,SALT LAKE
1997,351092,0,97253,0,0,0,35,SALT LAKE
1998,351093,0,97253,0,0,0,35,SALT LAKE
1999,351094,0,94859,0,0,0,35,SALT LAKE
2000,351095,0,94859,0,0,0,35,SALT LAKE
2001,351096,0,124040,0,0,0,35,SALT LAKE
2002,351097,0,126394,0,0,0,35,SALT LAKE
2003,351098,0,78814,0,0,0,35,SALT LAKE
2004,351099,0,111741,0,0,0,35,SALT LAKE
2005,351100,0,111741,0,0,0,35,SALT LAKE
2006,351101,0,111741,0,0,0,35,SALT LAKE
2007,351102,0,111741,0,0,0,35,SALT LAKE
2008,351103,0,111741,0,0,0,35,SALT LAKE
2009,351104,0,111741,0,0,0,35,SALT LAKE
2010,351105,0,97253,0,0,0,35,SALT LAKE
