building_type_id,non_residential_sqft,note,parcel_id,residential_units,stories,unit_price_non_residential,year_built,res_price_per_sqft,residential_price,non_residential_price,job_spaces,building_sqft,DEVTYPE
2,0,pipeline,658205,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658206,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658207,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658208,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658209,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658210,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658211,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658212,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658213,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658214,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658215,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658216,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658217,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658218,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658219,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658220,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658221,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658222,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658223,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658224,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658225,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658226,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658227,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658228,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658229,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658230,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658231,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658232,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658233,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658234,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658235,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658236,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658237,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658238,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658239,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658240,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658241,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658242,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658243,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658244,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658245,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658246,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658247,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658248,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658249,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658250,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658252,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658253,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658254,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658255,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658257,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658258,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658259,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658260,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658261,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658262,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658263,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658265,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658266,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658267,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658268,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658269,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658270,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658271,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658272,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658273,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658274,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658275,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658276,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658277,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658279,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658280,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658281,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658282,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658283,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658284,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658285,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658286,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658287,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658288,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658289,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658291,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658292,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658293,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658294,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658295,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658296,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658297,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658298,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658299,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658300,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658301,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658302,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658303,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658304,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658305,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658306,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658307,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658308,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658309,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658310,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658311,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658312,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658313,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658314,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658315,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658316,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658317,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658318,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658319,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658320,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658321,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658322,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658323,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658324,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658325,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658326,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658330,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658331,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658332,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658333,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658334,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658335,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658336,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658337,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658339,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658340,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658341,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658342,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658343,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658344,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658345,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658346,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658347,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658348,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658349,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658350,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658351,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658353,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658354,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658355,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658356,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658357,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658358,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658359,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658360,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658361,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658362,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658363,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658364,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658365,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658368,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658369,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658370,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658371,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658373,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658374,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658375,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658376,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658377,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658378,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658379,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658380,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658382,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658383,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658384,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658385,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658386,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658387,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658388,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658389,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658390,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658391,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658393,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658394,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658395,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658396,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658397,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658398,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658399,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658400,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658401,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658402,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658404,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658405,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658407,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658408,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658409,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658410,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658411,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658412,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658413,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658414,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658415,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658416,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658417,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658418,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658419,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658420,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658421,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658422,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658423,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658424,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658425,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658426,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658427,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658428,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658429,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658430,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658431,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658432,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658433,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658434,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658435,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658436,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658437,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658438,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658439,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658440,1,1,0,2024,0,0,0,0,0,develop
1,0,pipeline,658441,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658442,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658443,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658444,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658445,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658448,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658450,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658480,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658509,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658510,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658511,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658512,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658513,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658514,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658515,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658516,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658517,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,658518,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658519,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658520,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658521,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,658522,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658523,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658524,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658525,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658526,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658527,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658528,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658529,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658530,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658531,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658533,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658534,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658535,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658536,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658537,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658538,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658539,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658540,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658541,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658542,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658543,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658544,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658545,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658546,1,1,0,2022,0,0,0,0,0,develop
2,0,pipeline,658547,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658557,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658558,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658559,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658561,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658562,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658563,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658564,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658565,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658567,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658568,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658569,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658573,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658574,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658575,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658576,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658577,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658578,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658579,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658580,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658581,1,1,0,2024,0,0,0,0,0,develop
2,0,pipeline,658583,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658584,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658585,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658586,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658587,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658588,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658589,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,658590,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658591,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658592,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658593,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658594,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658595,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658596,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658597,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658598,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658599,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658601,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658602,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658603,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658604,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658605,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658606,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658607,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658608,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658610,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658611,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,658612,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658613,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,658614,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658615,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658616,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658617,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658618,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,658619,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658620,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658621,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658622,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658623,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658624,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658625,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658626,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658627,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658628,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658629,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658630,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658631,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658632,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658633,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658634,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658635,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658636,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658638,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658639,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,658640,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658641,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658642,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658643,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,658644,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658645,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658646,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,658647,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658648,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658649,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658650,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658651,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658652,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658653,1,1,0,2023,0,0,0,0,0,develop
2,0,pipeline,658654,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658655,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658656,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658657,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658658,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658659,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658660,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658661,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658663,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658664,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658665,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658666,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658667,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658668,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658669,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658670,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658671,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658672,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658673,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658674,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658675,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658676,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658677,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658678,1,1,0,2021,0,0,0,0,0,develop
1,0,pipeline,658683,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658687,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658688,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658689,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658690,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658691,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658692,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658693,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658694,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658695,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658696,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658697,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658698,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658699,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658700,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658701,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658702,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658703,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658704,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658705,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658706,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658707,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658708,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658709,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658710,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658711,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658712,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658713,1,1,0,2023,0,0,0,0,0,develop
1,0,pipeline,658714,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658715,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658716,1,1,0,2022,0,0,0,0,0,develop
1,0,pipeline,658717,1,1,0,2023,0,0,0,0,0,develop
